Date,Open,High,Low,Close,Volume,Adj Close
1996-06-18,53.75,54.88,53.75,54.12,516900,46.75
1996-06-17,53.12,53.62,52.62,53.50,443900,46.21
1996-06-14,53.38,53.62,53.00,53.25,204800,46.00
1996-06-13,53.50,53.75,53.25,53.38,324600,46.10
1996-06-12,53.50,53.75,53.25,53.62,178700,46.32
1996-06-11,53.25,54.00,53.12,53.25,726500,46.00
1996-06-10,53.38,53.50,53.00,53.12,149000,45.89
1996-06-07,52.88,53.50,52.62,53.50,758500,46.21
1996-06-06,54.38,54.62,53.88,53.88,510300,46.54
1996-06-05,54.38,54.75,54.12,54.50,282600,47.08
1996-06-04,54.00,54.12,53.75,54.12,300800,46.75
1996-06-03,54.00,54.00,53.25,53.88,420200,46.54
1996-05-31,54.62,54.62,53.62,53.75,306200,46.43
1996-05-30,54.12,54.75,53.88,54.50,441700,47.08
1996-05-29,54.12,54.12,53.75,53.88,270000,46.54
1996-05-28,55.12,55.12,54.00,54.12,562900,46.75
1996-05-24,55.25,55.62,54.25,54.88,436900,47.40
1996-05-23,55.00,55.62,54.88,55.25,221400,47.72
1996-05-22,56.00,56.00,54.75,55.00,450100,47.51
1996-05-21,56.38,56.50,55.75,56.12,193600,48.09
1996-05-20,55.50,56.50,55.38,56.25,162200,48.20
1996-05-17,55.12,55.75,55.12,55.75,238200,47.77
1996-05-16,55.38,55.62,55.00,55.12,604900,47.23
1996-05-15,56.50,56.50,55.12,55.50,626400,47.55
1996-05-14,56.00,56.25,55.38,55.75,413800,47.77
1996-05-13,55.12,55.75,54.88,55.75,173900,47.77
1996-05-10,55.00,55.50,54.50,55.25,365200,47.34
1996-05-09,54.12,55.12,53.88,54.88,433500,47.02
1996-05-08,52.75,54.38,52.75,54.25,371900,46.48
1996-05-07,53.12,53.38,52.75,52.88,307200,45.31
1996-05-06,53.50,53.75,52.75,53.62,605200,45.95
1996-05-03,54.38,54.50,53.25,53.50,302800,45.84
1996-05-02,54.75,54.75,53.62,54.12,406900,46.38
1996-05-01,54.88,55.25,54.62,54.75,223600,46.91
1996-04-30,55.38,55.62,54.62,54.88,224700,47.02
1996-04-29,55.62,56.12,55.50,55.62,289300,47.66
1996-04-26,55.38,56.25,55.38,55.75,347300,47.77
1996-04-25,54.50,55.50,53.75,55.38,329400,47.45
1996-04-24,54.88,55.00,54.50,54.62,156900,46.80
1996-04-23,54.62,55.38,54.50,54.62,346000,46.80
1996-04-22,54.62,54.88,54.12,54.38,200000,46.59
1996-04-19,54.88,54.88,53.88,54.25,378400,46.48
1996-04-18,55.25,55.50,54.62,54.88,647900,47.02
1996-04-17,55.88,56.00,55.12,55.25,363900,47.34
1996-04-16,54.88,55.75,54.62,55.75,365300,47.77
1996-04-15,54.88,54.88,54.38,54.88,166500,47.02
1996-04-12,54.38,54.62,53.88,54.25,217100,46.48
1996-04-11,55.38,55.38,53.38,54.00,484200,46.27
1996-04-10,56.12,56.12,55.25,55.38,245200,47.45
1996-04-09,56.50,56.62,56.00,56.12,251300,48.09
1996-04-08,56.38,56.62,56.00,56.62,391400,48.52
1996-04-04,57.50,57.62,57.25,57.38,429700,49.16
1996-04-03,57.00,57.62,57.00,57.50,457500,49.27
1996-04-02,57.25,57.25,56.38,56.88,394400,48.73
1996-04-01,55.88,56.88,55.88,56.62,385600,48.52
1996-03-29,56.50,56.62,55.88,55.88,349200,47.88
1996-03-28,56.00,56.50,56.00,56.25,192100,48.20
1996-03-27,55.75,56.62,55.38,56.12,263300,48.09
1996-03-26,54.75,56.00,54.75,55.75,358100,47.77
1996-03-25,56.00,56.75,55.75,55.75,399800,47.77
1996-03-22,56.12,56.38,54.88,55.75,584100,47.77
1996-03-21,57.25,58.50,56.12,56.38,1156500,48.30
1996-03-20,56.25,56.62,55.50,56.00,415000,47.98
1996-03-19,56.25,56.50,55.75,56.00,398000,47.98
1996-03-18,55.25,56.25,55.19,56.00,289000,47.98
1996-03-15,55.38,55.88,55.00,55.00,542700,47.13
1996-03-14,56.00,56.75,55.75,55.75,419100,47.77
1996-03-13,56.38,57.00,55.50,55.75,458900,47.77
1996-03-12,55.88,56.50,55.25,56.50,679900,48.41
1996-03-11,54.62,56.00,54.62,55.88,458700,47.88
1996-03-08,54.75,55.88,54.62,54.88,934300,47.02
1996-03-07,57.12,57.12,56.25,56.38,543900,48.30
1996-03-06,56.75,57.88,56.50,57.00,550200,48.84
1996-03-05,57.12,57.25,56.25,57.00,210900,48.84
1996-03-04,57.00,57.62,56.62,57.38,318100,49.16
1996-03-01,56.25,56.88,55.62,56.88,613600,48.73
1996-02-29,55.25,56.12,55.12,55.88,503500,47.88
1996-02-28,55.25,55.75,55.00,55.38,632200,47.45
1996-02-27,55.25,55.38,54.62,55.00,399100,47.13
1996-02-26,55.50,55.62,55.00,55.38,604100,47.45
1996-02-23,53.75,55.75,53.75,55.75,800300,47.77
1996-02-22,53.50,54.00,53.00,53.75,698300,46.06
1996-02-21,52.38,53.62,52.38,53.25,749700,45.63
1996-02-20,53.25,54.00,52.88,52.88,468900,44.92
1996-02-16,54.25,54.25,53.75,54.00,420700,45.88
1996-02-15,54.75,55.62,54.25,54.38,431500,46.19
1996-02-14,55.75,55.88,54.25,54.50,322600,46.30
1996-02-13,54.88,56.38,54.88,55.75,923300,47.36
1996-02-12,54.88,54.88,54.25,54.88,406100,46.62
1996-02-09,54.75,55.62,54.62,54.75,590300,46.51
1996-02-08,54.12,55.88,54.00,55.75,689100,47.36
1996-02-07,53.62,54.62,53.38,54.38,620100,46.19
1996-02-06,54.12,54.25,53.12,53.38,637700,45.34
1996-02-05,52.12,54.12,52.12,54.12,537400,45.98
1996-02-02,51.75,52.50,51.38,52.25,461900,44.39
1996-02-01,51.75,51.88,51.12,51.50,963200,43.75
1996-01-31,51.00,52.88,50.62,51.62,871900,43.86
1996-01-30,48.62,51.75,47.75,51.38,1385600,43.65
1996-01-29,48.25,48.62,48.12,48.50,354100,41.20
1996-01-26,47.62,48.38,47.62,48.25,388000,40.99
1996-01-25,48.25,48.38,47.75,48.12,385100,40.88
1996-01-24,48.62,49.12,48.50,48.62,510300,41.31
1996-01-23,48.38,48.50,48.00,48.38,362400,41.10
1996-01-22,48.62,48.62,48.25,48.62,232600,41.31
1996-01-19,47.75,48.25,47.62,48.25,1847400,40.99
1996-01-18,47.75,48.00,47.75,47.75,379000,40.57
1996-01-17,47.88,48.25,47.62,47.88,575600,40.67
1996-01-16,48.25,48.50,48.00,48.38,238600,41.10
1996-01-15,48.12,48.38,48.00,48.12,185800,40.88
1996-01-12,48.12,48.38,47.75,48.00,367800,40.78
1996-01-11,48.25,48.25,47.62,48.00,410800,40.78
1996-01-10,48.50,48.75,47.88,48.12,695400,40.88
1996-01-09,49.75,49.88,49.00,49.12,455600,41.73
1996-01-08,49.38,49.62,49.38,49.62,82000,42.16
1996-01-05,49.50,49.75,49.12,49.50,771300,42.05
1996-01-04,49.50,49.50,49.00,49.50,730600,42.05
1996-01-03,49.38,49.50,49.00,49.50,875700,42.05
1996-01-02,49.25,49.62,48.75,49.12,731600,41.73
1995-12-29,48.75,49.88,48.75,49.62,524800,42.16
1995-12-28,48.75,49.38,48.75,48.88,393400,41.52
1995-12-27,48.25,49.00,48.12,48.88,416100,41.52
1995-12-26,47.62,48.12,47.50,48.12,240600,40.88
1995-12-22,47.50,48.00,47.38,47.62,597800,40.46
1995-12-21,47.25,47.75,47.25,47.38,263200,40.25
1995-12-20,47.50,47.62,46.88,46.88,345300,39.82
1995-12-19,46.75,47.50,46.62,47.38,491900,40.25
1995-12-18,48.00,48.12,47.12,47.25,461200,40.14
1995-12-15,48.38,48.38,47.88,47.88,751800,40.67
1995-12-14,48.50,48.50,47.88,48.25,420500,40.99
1995-12-13,48.38,48.50,48.00,48.50,787700,41.20
1995-12-12,48.50,48.62,48.25,48.38,487500,41.10
1995-12-11,49.00,49.25,48.50,48.75,697500,41.42
1995-12-08,49.75,50.38,49.12,49.12,543800,41.73
1995-12-07,48.38,50.12,48.00,49.75,1097700,42.27
1995-12-06,48.38,48.75,48.12,48.50,369100,41.20
1995-12-05,48.00,48.38,47.88,48.12,184700,40.88
1995-12-04,48.00,48.12,47.75,47.88,150800,40.67
1995-12-01,48.00,48.25,47.62,47.88,359200,40.67
1995-11-30,47.88,48.12,47.75,48.00,469000,40.78
1995-11-29,47.00,47.88,47.00,47.88,567100,40.67
1995-11-28,46.50,47.12,46.38,46.88,541300,39.82
1995-11-27,46.00,47.25,46.00,46.38,775600,39.40
1995-11-24,45.88,46.62,45.88,46.25,188000,39.29
1995-11-22,44.88,45.88,44.75,45.88,844600,38.97
1995-11-21,44.25,45.00,44.25,44.75,925100,38.02
1995-11-20,44.00,44.50,43.75,44.38,822100,37.36
1995-11-17,44.00,44.12,43.75,43.88,663900,36.94
1995-11-16,43.88,44.12,43.75,44.00,852500,37.04
1995-11-15,44.88,44.88,43.62,43.75,1284000,36.83
1995-11-14,45.12,45.25,44.94,45.00,187400,37.89
1995-11-13,44.88,45.75,44.88,45.25,349200,38.10
1995-11-10,44.88,45.38,44.75,45.00,156000,37.89
1995-11-09,45.38,45.62,44.88,45.00,267100,37.89
1995-11-08,44.38,45.38,44.38,45.12,354300,37.99
1995-11-07,44.62,44.75,44.12,44.38,277800,37.36
1995-11-06,44.88,44.88,44.12,44.50,259500,37.46
1995-11-03,45.00,45.12,44.50,44.75,350600,37.67
1995-11-02,44.25,44.75,44.00,44.62,480500,37.57
1995-11-01,43.88,44.25,43.88,44.00,423000,37.04
1995-10-31,43.88,44.38,43.88,43.88,600400,36.94
1995-10-30,42.50,43.75,42.50,43.62,292300,36.73
1995-10-27,42.38,42.88,42.12,42.50,288400,35.78
1995-10-26,43.00,43.25,41.88,42.12,1453400,35.46
1995-10-25,43.75,43.88,42.75,43.12,262500,36.31
1995-10-24,43.88,43.88,43.12,43.62,564400,36.73
1995-10-23,44.25,44.38,43.75,43.75,262800,36.83
1995-10-20,44.75,44.75,44.00,44.50,535000,37.46
1995-10-19,44.38,44.75,44.12,44.75,217800,37.67
1995-10-18,44.25,44.62,44.00,44.50,485800,37.46
1995-10-17,44.38,44.50,43.88,44.38,500000,37.36
1995-10-16,44.50,44.62,44.25,44.25,231800,37.25
1995-10-13,44.25,44.88,44.25,44.50,692700,37.46
1995-10-12,44.50,44.75,44.00,44.25,479500,37.25
1995-10-11,44.62,44.88,44.12,44.38,397200,37.36
1995-10-10,43.75,44.38,43.62,44.25,448600,37.25
1995-10-09,45.12,45.38,44.38,44.38,644800,37.36
1995-10-06,44.12,45.62,44.12,45.50,613500,38.31
1995-10-05,45.12,45.12,43.75,44.12,1626500,37.15
1995-10-04,45.62,45.75,44.62,44.88,544200,37.78
1995-10-03,46.88,46.88,45.75,45.88,576200,38.62
1995-10-02,46.75,47.25,46.38,46.38,374500,39.04
1995-09-29,45.25,46.25,45.25,46.25,459600,38.94
1995-09-28,45.00,45.38,44.88,45.38,491800,38.20
1995-09-27,45.75,45.88,45.00,45.12,643700,37.99
1995-09-26,46.62,46.62,45.75,46.00,735800,38.73
1995-09-25,47.00,47.12,46.12,46.50,684900,39.15
1995-09-22,46.50,47.38,46.50,47.00,283300,39.57
1995-09-21,48.12,48.12,47.50,47.75,380200,40.20
1995-09-20,48.50,48.50,47.88,47.88,709400,40.31
1995-09-19,48.75,48.75,48.25,48.38,262600,40.73
1995-09-18,48.50,48.75,48.38,48.75,308100,41.04
1995-09-15,49.75,49.75,48.38,48.38,599200,40.73
1995-09-14,48.75,49.00,48.38,48.88,305400,41.15
1995-09-13,48.38,49.00,48.12,48.75,477100,41.04
1995-09-12,48.25,48.38,47.88,48.25,370500,40.62
1995-09-11,48.75,48.75,48.38,48.38,329800,40.73
1995-09-08,49.00,49.00,48.50,48.62,218300,40.94
1995-09-07,48.88,49.12,48.62,48.75,211600,41.04
1995-09-06,49.50,49.50,48.50,48.88,421700,41.15
1995-09-05,48.75,49.75,48.62,49.38,202700,41.57
1995-09-01,48.38,48.88,48.25,48.75,256200,41.04
1995-08-31,48.38,48.75,48.25,48.50,142600,40.83
1995-08-30,49.00,49.00,48.50,48.50,76900,40.83
1995-08-29,48.38,49.00,48.38,48.88,212400,41.15
1995-08-28,48.75,49.38,48.50,48.88,246000,41.15
1995-08-25,47.75,48.75,47.50,48.50,280000,40.83
1995-08-24,48.00,48.12,47.25,47.50,920700,39.99
1995-08-23,48.00,48.25,48.00,48.00,132900,40.41
1995-08-22,48.50,48.75,48.25,48.75,80500,40.71
1995-08-21,48.50,48.75,48.25,48.50,206800,40.50
1995-08-18,48.88,48.88,48.38,48.50,179700,40.50
1995-08-17,48.38,48.75,48.12,48.75,183500,40.71
1995-08-16,48.50,48.75,48.25,48.38,109200,40.39
1995-08-15,48.62,48.62,48.00,48.50,152600,40.50
1995-08-14,48.38,49.00,48.38,48.75,283600,40.71
1995-08-11,48.75,48.88,48.12,48.12,163400,40.18
1995-08-10,48.12,48.88,48.12,48.62,324100,40.60
1995-08-09,49.38,49.38,48.38,48.38,221300,40.39
1995-08-08,50.00,50.12,49.12,49.25,364600,41.12
1995-08-07,49.88,50.00,49.62,49.88,183700,41.64
1995-08-04,49.88,49.88,49.62,49.75,116000,41.54
1995-08-03,49.25,49.50,48.88,49.50,165600,41.33
1995-08-02,50.00,50.25,49.38,49.38,438700,41.23
1995-08-01,49.50,49.88,48.75,49.75,392600,41.54
1995-07-31,50.00,50.00,49.25,49.62,370500,41.44
1995-07-28,49.25,50.00,49.12,50.00,353500,41.75
1995-07-27,48.50,49.50,48.25,49.50,393900,41.33
1995-07-26,48.88,48.88,48.25,48.50,189800,40.50
1995-07-25,49.00,49.12,48.62,49.00,255500,40.91
1995-07-24,49.25,49.75,49.00,49.25,178100,41.12
1995-07-21,49.25,49.38,49.00,49.25,280700,41.12
1995-07-20,48.25,49.12,47.88,48.88,305900,40.81
1995-07-19,48.62,48.62,47.00,48.00,450100,40.08
1995-07-18,49.12,49.38,48.75,48.88,178600,40.81
1995-07-17,48.62,49.38,48.50,49.38,238800,41.23
1995-07-14,48.62,48.62,48.38,48.50,166000,40.50
1995-07-13,49.38,49.50,48.62,48.88,408800,40.81
1995-07-12,49.00,49.62,48.88,49.38,253300,41.23
1995-07-11,49.50,49.50,48.75,49.00,340000,40.91
1995-07-10,49.62,49.88,49.12,49.50,601800,41.33
1995-07-07,47.75,49.75,47.75,49.50,867600,41.33
1995-07-06,46.50,47.50,46.50,47.50,530800,39.66
1995-07-05,46.25,47.00,46.00,46.38,548000,38.72
1995-07-03,46.25,46.38,46.00,46.25,57000,38.62
1995-06-30,47.00,47.00,45.88,46.00,300700,38.41
1995-06-29,46.50,46.50,45.62,46.50,332400,38.83
1995-06-28,45.75,46.12,45.12,46.00,266100,38.41
1995-06-27,45.38,45.88,45.38,45.62,300900,38.10
1995-06-26,46.00,46.00,45.38,45.50,315900,37.99
1995-06-23,46.12,46.88,45.75,46.00,333100,38.41
1995-06-22,45.62,46.25,45.62,46.25,250900,38.62
1995-06-21,46.25,46.62,45.62,45.75,382800,38.20
1995-06-20,46.50,46.62,46.25,46.25,160700,38.62
1995-06-19,46.62,47.00,46.38,46.50,218200,38.83
1995-06-16,46.88,47.00,46.75,46.75,383700,39.04
1995-06-15,47.25,47.25,46.38,46.75,252000,39.04
1995-06-14,47.50,47.88,47.25,47.38,204400,39.56
1995-06-13,46.50,47.69,46.38,47.50,273300,39.66
1995-06-12,46.12,47.00,46.12,46.38,307300,38.72
1995-06-09,46.88,47.00,46.00,46.00,251300,38.41
1995-06-08,47.62,47.88,47.00,47.12,127500,39.35
1995-06-07,48.25,48.50,47.50,47.75,220500,39.87
1995-06-06,48.00,48.62,47.75,48.38,326600,40.39
1995-06-05,46.75,48.12,46.62,48.12,274200,40.18
1995-06-02,47.88,47.88,46.25,46.62,337600,38.93
1995-06-01,47.75,48.12,47.75,48.00,197800,40.08
1995-05-31,46.75,48.12,46.50,48.00,497700,40.08
1995-05-30,47.25,47.38,46.38,46.75,155400,39.04
1995-05-26,47.38,47.50,46.88,47.00,235500,39.24
1995-05-25,47.50,47.62,46.88,47.62,333500,39.77
1995-05-24,47.12,47.50,46.88,47.50,362100,39.66
1995-05-23,46.50,47.12,46.25,47.00,457300,39.24
1995-05-22,46.12,46.50,46.12,46.38,299700,38.72
1995-05-19,46.62,46.75,46.50,46.50,532000,38.49
1995-05-18,47.00,47.12,46.62,46.88,573300,38.80
1995-05-17,47.62,47.62,47.12,47.25,468500,39.11
1995-05-16,47.75,47.75,47.25,47.38,278800,39.22
1995-05-15,47.50,47.75,47.38,47.75,356000,39.53
1995-05-12,46.12,47.75,46.12,47.38,615800,39.22
1995-05-11,46.00,46.25,45.88,46.00,275100,38.08
1995-05-10,46.38,46.50,45.75,46.12,624500,38.18
1995-05-09,46.38,46.75,46.12,46.62,552500,38.60
1995-05-08,45.88,46.50,45.88,46.38,252900,38.39
1995-05-05,46.12,46.12,45.88,46.00,227300,38.08
1995-05-04,46.62,46.62,45.62,45.62,728200,37.77
1995-05-03,46.38,46.62,46.12,46.50,292900,38.49
1995-05-02,45.88,46.75,45.75,46.50,304600,38.49
1995-05-01,45.88,46.00,45.62,45.88,181100,37.98
1995-04-28,46.12,46.12,45.50,45.75,391800,37.87
1995-04-27,45.75,46.25,45.75,46.25,265200,38.29
1995-04-26,46.25,46.25,45.75,45.75,280600,37.87
1995-04-25,46.25,46.38,45.75,46.25,254200,38.29
1995-04-24,46.50,46.75,46.25,46.75,220400,38.70
1995-04-21,46.12,46.75,45.88,46.38,339600,38.39
1995-04-20,46.25,46.38,45.88,45.88,166100,37.98
1995-04-19,46.25,46.38,45.62,46.38,176700,38.39
1995-04-18,46.62,46.75,45.88,46.25,246900,38.29
1995-04-17,47.38,47.38,46.62,46.62,136300,38.60
1995-04-13,46.88,47.50,46.75,47.50,137000,39.32
1995-04-12,47.00,47.12,46.75,46.75,150100,38.70
1995-04-11,47.75,47.88,46.88,47.00,327700,38.91
1995-04-10,47.50,47.88,47.38,47.75,275500,39.53
1995-04-07,46.75,47.75,46.62,47.75,270000,39.53
1995-04-06,46.62,46.75,46.38,46.75,385600,38.70
1995-04-05,47.00,47.00,46.50,46.62,303600,38.60
1995-04-04,47.00,47.12,46.75,47.00,205800,38.91
1995-04-03,46.88,47.25,46.75,47.00,112400,38.91
1995-03-31,46.62,47.38,46.12,47.12,414600,39.01
1995-03-30,46.00,46.88,45.88,46.75,385500,38.70
1995-03-29,46.50,47.12,45.00,45.88,779700,37.98
1995-03-28,46.62,46.75,45.75,46.00,178600,38.08
1995-03-27,46.50,46.75,46.38,46.62,168200,38.60
1995-03-24,46.12,46.75,46.00,46.25,322600,38.29
1995-03-23,46.25,46.38,46.00,46.12,309900,38.18
1995-03-22,46.62,46.62,46.25,46.25,339800,38.29
1995-03-21,46.25,46.50,46.12,46.38,302300,38.39
1995-03-20,46.12,46.50,46.00,46.25,344800,38.29
1995-03-17,45.88,46.25,45.88,46.25,499800,38.29
1995-03-16,45.62,46.12,45.62,45.88,510600,37.98
1995-03-15,45.88,46.06,45.62,45.62,284000,37.77
1995-03-14,45.88,46.38,45.88,46.00,612100,38.08
1995-03-13,45.25,45.88,45.12,45.50,274700,37.66
1995-03-10,44.50,45.25,44.38,45.25,411600,37.46
1995-03-09,44.38,44.75,44.00,44.38,679900,36.73
1995-03-08,44.50,44.75,44.12,44.50,267100,36.84
1995-03-07,44.75,44.75,43.62,44.25,562200,36.63
1995-03-06,44.75,44.88,44.38,44.50,308900,36.84
1995-03-03,45.50,45.50,44.88,45.00,482300,37.25
1995-03-02,45.38,45.62,45.25,45.62,311600,37.77
1995-03-01,45.88,45.88,45.25,45.25,384600,37.46
1995-02-28,45.00,45.62,44.75,45.62,580000,37.77
1995-02-27,44.75,45.25,44.62,45.00,363200,37.25
1995-02-24,44.88,45.12,44.38,44.88,734100,37.15
1995-02-23,45.12,45.25,44.38,44.38,1250100,36.73
1995-02-22,45.00,45.25,44.75,45.00,535400,37.25
1995-02-21,45.12,45.50,45.00,45.00,296700,37.25
1995-02-17,45.00,45.25,44.88,45.25,634800,37.46
1995-02-16,45.00,45.50,44.88,45.12,512300,37.02
1995-02-15,44.00,45.00,43.88,45.00,877000,36.92
1995-02-14,43.75,44.00,43.62,43.88,424800,36.00
1995-02-13,43.88,43.88,43.62,43.62,597900,35.79
1995-02-10,43.62,44.00,43.62,43.75,477500,35.90
1995-02-09,43.88,44.00,43.62,43.75,539800,35.90
1995-02-08,44.38,44.75,43.75,43.75,447100,35.90
1995-02-07,45.00,45.00,44.25,44.50,680800,36.51
1995-02-06,43.88,44.75,43.88,44.50,490700,36.51
1995-02-03,43.12,44.12,43.00,43.88,629800,36.00
1995-02-02,43.50,43.62,42.75,43.12,241000,35.38
1995-02-01,43.88,43.88,43.50,43.75,326700,35.90
1995-01-31,43.00,44.00,43.00,44.00,505600,36.10
1995-01-30,42.75,43.12,42.75,42.75,290800,35.07
1995-01-27,43.00,43.12,42.88,42.88,297200,35.18
1995-01-26,43.00,43.00,42.75,42.88,292400,35.18
1995-01-25,42.75,43.38,42.75,43.25,373000,35.49
1995-01-24,43.25,43.38,42.75,43.00,331000,35.28
1995-01-23,43.00,43.50,42.50,43.12,467900,35.38
1995-01-20,43.75,43.75,43.00,43.25,694500,35.49
1995-01-19,44.25,44.88,43.88,43.88,940500,36.00
1995-01-18,44.75,44.75,44.38,44.62,574400,36.61
1995-01-17,44.75,44.88,44.38,44.75,620200,36.72
1995-01-16,44.00,44.25,43.75,44.25,460200,36.31
1995-01-13,43.25,44.00,43.25,43.75,714500,35.90
1995-01-12,43.00,43.25,42.88,43.00,551800,35.28
1995-01-11,42.75,43.25,42.75,42.88,440000,35.18
1995-01-10,42.75,43.00,42.75,42.75,387000,35.07
1995-01-09,42.62,43.00,42.62,42.75,258200,35.07
1995-01-06,42.50,43.00,42.38,42.75,671500,35.07
1995-01-05,42.50,42.75,42.25,42.25,399000,34.66
1995-01-04,42.75,43.00,42.50,42.75,618700,35.07
1995-01-03,42.25,43.00,42.25,42.88,598200,35.18
1994-12-30,42.00,42.62,42.00,42.50,300900,34.87
1994-12-29,42.00,42.38,42.00,42.00,432500,34.46
1994-12-28,41.88,42.38,41.88,42.25,271500,34.66
