Date,Open,High,Low,Close,Volume
20-Apr-95,0.00,8.55,8.42,8.45,7761600
19-Apr-95,0.00,8.66,8.48,8.53,14224800
18-Apr-95,0.00,8.55,8.41,8.44,7526400
17-Apr-95,0.00,8.69,8.48,8.49,8434400
13-Apr-95,0.00,8.59,8.50,8.56,3182400
12-Apr-95,0.00,8.59,8.45,8.55,4985600
11-Apr-95,0.00,8.69,8.50,8.55,15798400
10-Apr-95,0.00,8.52,8.22,8.45,10648000
7-Apr-95,0.00,8.41,8.20,8.27,6988800
6-Apr-95,0.00,8.42,8.29,8.39,6518400
5-Apr-95,0.00,8.28,8.16,8.27,8231200
4-Apr-95,0.00,8.39,8.23,8.27,7104000
3-Apr-95,0.00,8.42,8.30,8.34,5318400
31-Mar-95,0.00,8.47,8.36,8.42,12677600
30-Mar-95,0.00,8.55,8.41,8.45,7816800
29-Mar-95,0.00,8.73,8.48,8.52,13408000
28-Mar-95,0.00,8.78,8.47,8.67,22854400
27-Mar-95,0.00,8.52,8.41,8.50,6772000
24-Mar-95,0.00,8.45,8.33,8.44,8529600
23-Mar-95,0.00,8.48,8.34,8.44,6871200
22-Mar-95,0.00,8.50,8.38,8.48,12815200
21-Mar-95,0.00,8.53,8.25,8.37,15370400
20-Mar-95,0.00,8.31,8.19,8.28,6027200
17-Mar-95,0.00,8.27,8.17,8.23,9020800
16-Mar-95,0.00,8.20,8.14,8.17,9510400
15-Mar-95,0.00,8.27,8.09,8.18,22073600
14-Mar-95,0.00,8.42,8.25,8.25,10690400
13-Mar-95,0.00,8.45,8.39,8.42,6310400
10-Mar-95,0.00,8.59,8.31,8.39,6178400
9-Mar-95,0.00,8.41,8.20,8.33,8934400
8-Mar-95,0.00,8.47,8.34,8.38,7275200
7-Mar-95,0.00,8.52,8.22,8.33,13077600
6-Mar-95,0.00,8.56,8.47,8.49,3884000
3-Mar-95,0.00,8.62,8.53,8.61,5420800
2-Mar-95,0.00,8.61,8.48,8.58,7636000
1-Mar-95,0.00,8.72,8.42,8.50,22178400
28-Feb-95,0.00,8.62,8.25,8.62,21408000
27-Feb-95,0.00,8.34,8.08,8.16,7980000
24-Feb-95,0.00,8.38,8.11,8.33,10206400
23-Feb-95,0.00,8.33,8.11,8.17,12724000
22-Feb-95,0.00,8.31,8.03,8.17,16906400
21-Feb-95,0.00,8.36,8.23,8.25,7660800
17-Feb-95,0.00,8.39,8.25,8.28,11115200
16-Feb-95,0.00,8.52,8.12,8.36,19052000
15-Feb-95,0.00,8.28,8.11,8.22,10981600
14-Feb-95,0.00,8.32,8.06,8.23,15255200
13-Feb-95,0.00,8.45,8.12,8.19,14427200
10-Feb-95,0.00,8.69,8.30,8.55,35579200
9-Feb-95,0.00,9.23,8.20,8.34,80298400
8-Feb-95,0.00,9.52,8.06,8.84,49148800
7-Feb-95,0.00,8.31,8.16,8.17,17898400
6-Feb-95,0.00,8.25,7.84,8.23,31156800
3-Feb-95,0.00,7.91,7.80,7.86,18057600
2-Feb-95,0.00,7.75,7.58,7.73,18876000
1-Feb-95,0.00,7.98,7.72,7.75,27056000
31-Jan-95,0.00,7.97,7.59,7.95,21496800
30-Jan-95,0.00,7.70,7.56,7.58,7276800
27-Jan-95,0.00,7.72,7.58,7.67,8002400
26-Jan-95,0.00,7.69,7.50,7.67,13240800
25-Jan-95,0.00,7.56,7.31,7.46,12089600
24-Jan-95,0.00,7.38,7.28,7.38,7225600
23-Jan-95,0.00,7.28,7.17,7.27,7360800
20-Jan-95,0.00,7.27,7.17,7.22,7065600
19-Jan-95,0.00,7.34,7.25,7.25,5168000
18-Jan-95,0.00,7.41,7.25,7.31,4610400
17-Jan-95,0.00,7.34,7.27,7.34,6931200
16-Jan-95,0.00,7.38,7.23,7.33,8938400
13-Jan-95,0.00,7.25,7.09,7.24,11033600
12-Jan-95,0.00,7.20,7.03,7.06,7501600
11-Jan-95,0.00,7.20,7.02,7.17,11589600
10-Jan-95,0.00,7.36,7.09,7.11,10709600
9-Jan-95,0.00,7.33,7.20,7.23,9544800
6-Jan-95,0.00,7.53,7.27,7.33,11328000
5-Jan-95,0.00,7.64,7.31,7.50,21413600
4-Jan-95,0.00,7.33,7.19,7.32,9190400
3-Jan-95,0.00,7.39,7.25,7.28,7509600
30-Dec-94,0.00,7.48,7.36,7.38,6091200
29-Dec-94,0.00,7.45,7.30,7.42,10023200
28-Dec-94,0.00,7.39,7.25,7.27,6012000
27-Dec-94,0.00,7.47,7.33,7.39,8213600
23-Dec-94,0.00,7.34,7.00,7.32,12189600
22-Dec-94,0.00,7.16,7.00,7.01,9584000
21-Dec-94,0.00,7.10,6.84,7.08,14483200
20-Dec-94,0.00,6.91,6.73,6.88,8366400
19-Dec-94,0.00,6.86,6.77,6.77,7980800
16-Dec-94,0.00,6.95,6.80,6.80,8022400
15-Dec-94,0.00,6.98,6.78,6.92,6123200
14-Dec-94,0.00,6.86,6.77,6.86,3790400
13-Dec-94,0.00,6.88,6.80,6.80,5133600
12-Dec-94,0.00,6.86,6.72,6.83,4646400
9-Dec-94,0.00,6.84,6.61,6.81,11380000
8-Dec-94,0.00,7.03,6.72,6.73,11568000
7-Dec-94,0.00,7.05,6.95,6.97,7516000
6-Dec-94,0.00,7.08,6.95,7.03,5882400
5-Dec-94,0.00,7.14,6.98,7.02,8002400
2-Dec-94,0.00,7.27,7.05,7.09,8617600
1-Dec-94,0.00,7.39,7.22,7.25,10714400
30-Nov-94,0.00,7.41,7.22,7.30,15598400
29-Nov-94,0.00,7.20,6.92,7.19,11336800
28-Nov-94,0.00,6.94,6.84,6.93,5522400
25-Nov-94,0.00,7.00,6.91,6.94,1288800
23-Nov-94,0.00,7.05,6.86,6.95,7786400
22-Nov-94,0.00,7.14,7.00,7.00,9732000
21-Nov-94,0.00,7.25,7.09,7.09,7592800
18-Nov-94,0.00,7.17,6.95,7.11,18752800
17-Nov-94,0.00,7.20,7.09,7.13,11408800
16-Nov-94,0.00,7.14,7.03,7.11,7893600
15-Nov-94,0.00,7.34,6.95,6.98,15314400
14-Nov-94,0.00,7.34,7.25,7.32,6920800
11-Nov-94,0.00,7.53,7.03,7.25,35585600
10-Nov-94,0.00,7.14,6.90,7.06,14354400
9-Nov-94,0.00,7.09,6.78,7.08,21758400
8-Nov-94,0.00,6.78,6.72,6.75,5908800
7-Nov-94,0.00,6.77,6.69,6.75,5587200
4-Nov-94,0.00,6.73,6.62,6.72,7510400
3-Nov-94,0.00,6.84,6.67,6.67,8212000
2-Nov-94,0.00,6.91,6.80,6.82,7776800
1-Nov-94,0.00,6.92,6.77,6.86,21708000
31-Oct-94,0.00,7.11,6.94,6.97,13528800
28-Oct-94,0.00,7.32,7.08,7.09,26242400
27-Oct-94,0.00,7.25,7.19,7.25,4148800
26-Oct-94,0.00,7.28,7.19,7.23,11529600
25-Oct-94,0.00,7.38,7.25,7.31,8417600
24-Oct-94,0.00,7.42,7.25,7.38,20125600
21-Oct-94,0.00,7.36,7.25,7.29,9092000
20-Oct-94,0.00,7.34,7.17,7.34,11744800
19-Oct-94,0.00,7.48,6.88,7.25,61044000
18-Oct-94,0.00,6.77,6.69,6.74,8397600
17-Oct-94,0.00,6.67,6.47,6.66,8808000
14-Oct-94,0.00,6.72,6.62,6.66,4360800
13-Oct-94,0.00,6.88,6.64,6.69,8548000
12-Oct-94,0.00,6.83,6.72,6.78,9354400
11-Oct-94,0.00,6.72,6.45,6.71,17508000
10-Oct-94,0.00,6.50,6.41,6.45,9804000
7-Oct-94,0.00,6.56,6.39,6.39,7760000
6-Oct-94,0.00,6.64,6.47,6.47,10490400
5-Oct-94,0.00,6.59,6.25,6.59,13331200
4-Oct-94,0.00,6.67,6.35,6.36,11381600
3-Oct-94,0.00,6.67,6.57,6.64,5573600
30-Sep-94,0.00,6.73,6.61,6.66,7236800
29-Sep-94,0.00,6.72,6.59,6.64,6438400
28-Sep-94,0.00,6.81,6.70,6.70,4214400
27-Sep-94,0.00,6.77,6.72,6.74,5037600
26-Sep-94,0.00,6.78,6.72,6.73,5021600
23-Sep-94,0.00,6.80,6.69,6.77,7659200
22-Sep-94,0.00,6.84,6.73,6.77,11474400
21-Sep-94,0.00,7.11,6.95,6.96,10196000
20-Sep-94,0.00,7.08,7.00,7.00,9943200
19-Sep-94,0.00,7.16,7.02,7.11,10239200
16-Sep-94,0.00,7.05,6.97,7.05,10690400
15-Sep-94,0.00,7.06,6.84,7.05,14222400
14-Sep-94,0.00,6.86,6.64,6.85,14128800
13-Sep-94,0.00,6.70,6.59,6.66,6636000
12-Sep-94,0.00,6.73,6.48,6.64,10861600
9-Sep-94,0.00,6.62,6.42,6.45,11180800
8-Sep-94,0.00,6.69,6.61,6.62,4831200
7-Sep-94,0.00,6.80,6.64,6.64,7638400
6-Sep-94,0.00,6.78,6.73,6.76,3630400
2-Sep-94,0.00,6.79,6.70,6.75,7024000
1-Sep-94,0.00,6.77,6.53,6.75,9070400
31-Aug-94,0.00,6.77,6.59,6.59,6959200
30-Aug-94,0.00,6.81,6.72,6.75,7688000
29-Aug-94,0.00,6.78,6.70,6.73,8310400
26-Aug-94,0.00,6.70,6.59,6.67,12074400
25-Aug-94,0.00,6.70,6.55,6.56,16554400
24-Aug-94,0.00,6.80,6.66,6.66,24992800
23-Aug-94,0.00,7.08,6.94,7.00,13652000
22-Aug-94,0.00,6.89,6.77,6.88,9777600
19-Aug-94,0.00,7.00,6.88,6.91,14237600
18-Aug-94,0.00,7.16,6.78,6.98,29631200
17-Aug-94,0.00,6.88,6.67,6.86,11909600
16-Aug-94,0.00,6.81,6.58,6.71,18216000
15-Aug-94,0.00,6.69,6.56,6.66,9983200
12-Aug-94,0.00,6.70,6.50,6.67,22812000
11-Aug-94,0.00,6.53,6.28,6.47,11068800
10-Aug-94,0.00,6.36,6.23,6.32,13203200
9-Aug-94,0.00,6.39,6.28,6.29,8368800
8-Aug-94,0.00,6.39,6.33,6.38,12665600
5-Aug-94,0.00,6.36,6.19,6.35,15019200
4-Aug-94,0.00,6.41,6.33,6.34,10564800
3-Aug-94,0.00,6.44,6.18,6.39,31568000
2-Aug-94,0.00,6.27,6.16,6.19,10892000
1-Aug-94,0.00,6.28,6.16,6.27,13088000
29-Jul-94,0.00,6.23,6.14,6.21,13007200
28-Jul-94,0.00,6.19,6.09,6.14,10580800
27-Jul-94,0.00,6.20,5.89,6.17,16912800
26-Jul-94,0.00,5.94,5.81,5.93,4344800
25-Jul-94,0.00,5.89,5.78,5.84,5464800
22-Jul-94,0.00,6.05,5.83,5.87,7468800
21-Jul-94,0.00,6.09,6.02,6.03,9001600
20-Jul-94,0.00,6.11,6.00,6.02,11408000
19-Jul-94,0.00,6.23,6.08,6.11,34957600
18-Jul-94,0.00,5.92,5.81,5.84,5486400
15-Jul-94,0.00,6.11,5.91,5.92,8428000
14-Jul-94,0.00,6.11,5.84,6.10,20104000
13-Jul-94,0.00,5.83,5.59,5.81,16446400
12-Jul-94,0.00,5.62,5.45,5.58,9851200
11-Jul-94,0.00,5.45,5.31,5.41,6416000
8-Jul-94,0.00,5.53,5.39,5.44,7564800
7-Jul-94,0.00,5.53,5.38,5.52,10893600
6-Jul-94,0.00,5.56,5.41,5.45,11282400
5-Jul-94,0.00,5.61,5.47,5.59,8173600
1-Jul-94,0.00,5.50,5.34,5.48,5266400
30-Jun-94,0.00,5.48,5.33,5.36,6752000
29-Jun-94,0.00,5.53,5.44,5.45,10193600
28-Jun-94,0.00,5.56,5.42,5.48,8573600
27-Jun-94,0.00,5.47,5.25,5.47,8683200
24-Jun-94,0.00,5.31,5.11,5.28,10392000
23-Jun-94,0.00,5.39,5.12,5.20,23303200
22-Jun-94,0.00,5.70,5.17,5.36,33348000
21-Jun-94,0.00,5.70,5.61,5.66,5692800
20-Jun-94,0.00,5.66,5.58,5.61,3952000
17-Jun-94,0.00,5.81,5.62,5.67,9170400
16-Jun-94,0.00,5.81,5.67,5.80,8740800
15-Jun-94,0.00,5.72,5.59,5.66,6267200
14-Jun-94,0.00,5.77,5.55,5.59,8064800
13-Jun-94,0.00,5.75,5.64,5.69,4380000
10-Jun-94,0.00,5.70,5.56,5.69,5683200
9-Jun-94,0.00,5.61,5.45,5.56,5371200
8-Jun-94,0.00,5.62,5.48,5.48,6398400
7-Jun-94,0.00,5.67,5.56,5.58,6364800
6-Jun-94,0.00,5.81,5.66,5.69,4781600
3-Jun-94,0.00,5.89,5.77,5.80,8236800
2-Jun-94,0.00,5.89,5.73,5.86,10143200
1-Jun-94,0.00,5.83,5.70,5.78,8236000
31-May-94,0.00,5.83,5.70,5.82,6652800
27-May-94,0.00,5.77,5.62,5.76,8168800
26-May-94,0.00,5.69,5.53,5.66,7312800
25-May-94,0.00,5.69,5.50,5.59,14423200
24-May-94,0.00,5.72,5.56,5.72,9732800
23-May-94,0.00,5.69,5.59,5.64,13764000
20-May-94,0.00,5.84,5.69,5.78,9655200
19-May-94,0.00,5.94,5.78,5.90,14848800
18-May-94,0.00,5.84,5.59,5.78,16192800
17-May-94,0.00,5.59,5.47,5.56,6790400
16-May-94,0.00,5.59,5.50,5.55,5456800
13-May-94,0.00,5.66,5.53,5.59,12289600
12-May-94,0.00,5.62,5.50,5.59,4188800
11-May-94,0.00,5.62,5.50,5.50,8328800
10-May-94,0.00,5.53,5.41,5.52,5765600
9-May-94,0.00,5.50,5.30,5.39,6986400
6-May-94,0.00,5.47,5.34,5.44,6356800
5-May-94,0.00,5.50,5.44,5.45,3930400
4-May-94,0.00,5.53,5.41,5.48,8668800
3-May-94,0.00,5.53,5.19,5.53,24661600
2-May-94,0.00,5.22,5.06,5.22,12052800
29-Apr-94,0.00,5.16,4.97,5.06,8453600
28-Apr-94,0.00,5.22,5.06,5.08,8736800
26-Apr-94,0.00,5.25,5.09,5.22,7681600
25-Apr-94,0.00,5.22,5.09,5.17,13000800
22-Apr-94,0.00,5.28,4.84,5.25,32839200
21-Apr-94,0.00,4.69,4.44,4.66,11637600
20-Apr-94,0.00,4.50,4.34,4.44,11743200
19-Apr-94,0.00,4.50,4.41,4.44,7366400
18-Apr-94,0.00,4.62,4.41,4.42,6760000
15-Apr-94,0.00,4.69,4.53,4.58,7310400
14-Apr-94,0.00,4.69,4.56,4.66,7151200
13-Apr-94,0.00,4.72,4.59,4.62,8392000
12-Apr-94,0.00,4.75,4.69,4.70,2703200
11-Apr-94,0.00,4.81,4.69,4.73,5315200
8-Apr-94,0.00,4.84,4.75,4.81,4698400
7-Apr-94,0.00,4.94,4.81,4.84,2754400
6-Apr-94,0.00,4.91,4.81,4.88,5147200
5-Apr-94,0.00,4.84,4.72,4.81,5176000
4-Apr-94,0.00,4.78,4.59,4.69,7659200
31-Mar-94,0.00,4.89,4.75,4.78,13958400
30-Mar-94,0.00,4.91,4.81,4.81,8106400
29-Mar-94,0.00,5.00,4.88,4.91,10676000
28-Mar-94,0.00,4.91,4.75,4.89,8303200
25-Mar-94,0.00,4.91,4.78,4.78,8832000
24-Mar-94,0.00,4.94,4.78,4.78,23786400
23-Mar-94,0.00,4.84,4.72,4.72,5950400
22-Mar-94,0.00,4.78,4.69,4.75,5998400
21-Mar-94,0.00,4.84,4.69,4.77,8768000
18-Mar-94,0.00,4.88,4.75,4.80,16122400
17-Mar-94,0.00,4.94,4.81,4.88,11265600
16-Mar-94,0.00,4.97,4.84,4.94,7519200
15-Mar-94,0.00,5.00,4.84,4.91,15206400
14-Mar-94,0.00,5.09,4.94,5.00,9680000
11-Mar-94,0.00,5.16,5.00,5.08,4796800
10-Mar-94,0.00,5.25,5.12,5.16,7290400
9-Mar-94,0.00,5.25,5.09,5.20,10860000
8-Mar-94,0.00,5.16,5.09,5.11,5473600
7-Mar-94,0.00,5.16,5.06,5.11,9385600
4-Mar-94,0.00,5.12,4.97,5.06,9917600
3-Mar-94,0.00,5.12,4.97,5.00,11972000
2-Mar-94,0.00,5.16,4.92,5.12,9708800
1-Mar-94,0.00,5.31,5.09,5.16,7501600
28-Feb-94,0.00,5.28,5.00,5.22,8718400
25-Feb-94,0.00,5.09,5.00,5.03,7619200
24-Feb-94,0.00,5.09,4.91,5.03,15717600
23-Feb-94,0.00,5.16,5.06,5.06,6288000
22-Feb-94,0.00,5.22,5.09,5.11,10326400
18-Feb-94,0.00,5.28,5.12,5.16,8188800
17-Feb-94,0.00,5.41,5.22,5.22,14100800
16-Feb-94,0.00,5.34,5.25,5.33,10745600
15-Feb-94,0.00,5.31,5.19,5.27,10984000
14-Feb-94,0.00,5.34,5.19,5.22,8918400
11-Feb-94,0.00,5.25,5.12,5.25,7435200
10-Feb-94,0.00,5.38,5.16,5.22,15919200
9-Feb-94,0.00,5.42,5.25,5.28,12444000
8-Feb-94,0.00,5.56,5.38,5.38,11852000
7-Feb-94,0.00,5.53,5.17,5.50,31431200
4-Feb-94,0.00,5.53,5.22,5.23,21939200
3-Feb-94,0.00,5.52,5.38,5.44,16533600
2-Feb-94,0.00,5.53,5.25,5.50,94047200
1-Feb-94,0.00,6.09,5.81,5.88,29406400
31-Jan-94,0.00,6.25,6.06,6.09,21238400
28-Jan-94,0.00,6.25,6.19,6.22,5948000
27-Jan-94,0.00,6.25,6.12,6.19,5067200
26-Jan-94,0.00,6.31,6.19,6.19,9660000
25-Jan-94,0.00,6.25,6.06,6.25,9858400
24-Jan-94,0.00,6.28,6.16,6.16,10675200
21-Jan-94,0.00,6.28,6.22,6.25,8905600
20-Jan-94,0.00,6.28,6.19,6.25,6349600
19-Jan-94,0.00,6.41,6.12,6.22,14102400
18-Jan-94,0.00,6.50,6.38,6.41,8732800
17-Jan-94,0.00,6.47,6.34,6.47,10684000
14-Jan-94,0.00,6.44,6.28,6.41,19917600
13-Jan-94,0.00,6.28,6.19,6.25,5720800
12-Jan-94,0.00,6.31,6.12,6.23,7491200
11-Jan-94,0.00,6.31,6.22,6.28,13012000
10-Jan-94,0.00,6.25,6.00,6.22,8567200
7-Jan-94,0.00,6.12,6.03,6.06,6680800
6-Jan-94,0.00,6.25,6.11,6.16,9400000
5-Jan-94,0.00,6.16,6.00,6.12,11528800
4-Jan-94,0.00,6.19,6.06,6.06,10072800
3-Jan-94,0.00,6.25,6.12,6.14,13174400
31-Dec-93,0.00,6.31,6.16,6.19,5712800
30-Dec-93,0.00,6.38,6.25,6.28,10496800
29-Dec-93,0.00,6.38,6.22,6.36,15275200
28-Dec-93,0.00,6.25,6.06,6.22,12435200
27-Dec-93,0.00,6.09,5.91,6.03,16798400
23-Dec-93,0.00,5.84,5.72,5.81,6478400
22-Dec-93,0.00,5.75,5.62,5.69,9049600
21-Dec-93,0.00,5.66,5.53,5.66,8786400
20-Dec-93,0.00,5.66,5.53,5.53,5775200
17-Dec-93,0.00,5.66,5.59,5.62,6839200
16-Dec-93,0.00,5.62,5.53,5.62,4089600
15-Dec-93,0.00,5.59,5.50,5.56,3641600
14-Dec-93,0.00,5.59,5.50,5.56,7168800
13-Dec-93,0.00,5.62,5.50,5.56,3188800
10-Dec-93,0.00,5.62,5.47,5.50,8909600
9-Dec-93,0.00,5.69,5.56,5.62,6325600
8-Dec-93,0.00,5.78,5.62,5.64,7804800
7-Dec-93,0.00,5.88,5.72,5.72,9456800
6-Dec-93,0.00,5.91,5.72,5.81,11080800
3-Dec-93,0.00,5.91,5.78,5.91,6409600
2-Dec-93,0.00,5.91,5.72,5.84,7218400
1-Dec-93,0.00,5.88,5.70,5.84,10306400
30-Nov-93,0.00,5.69,5.56,5.66,5640000
29-Nov-93,0.00,5.72,5.59,5.62,10835200
26-Nov-93,0.00,5.72,5.56,5.66,4636000
24-Nov-93,0.00,5.59,5.53,5.59,5527200
23-Nov-93,0.00,5.56,5.44,5.53,12848800
22-Nov-93,0.00,5.59,5.41,5.44,12761600
19-Nov-93,0.00,5.66,5.56,5.62,11928000
18-Nov-93,0.00,5.78,5.62,5.66,9138400
17-Nov-93,0.00,6.00,5.75,5.77,19880000
16-Nov-93,0.00,5.98,5.78,5.88,9738400
15-Nov-93,0.00,5.91,5.81,5.88,10386400
12-Nov-93,0.00,5.88,5.75,5.84,9975200
11-Nov-93,0.00,5.84,5.72,5.77,8972800
10-Nov-93,0.00,5.84,5.69,5.78,8288000
9-Nov-93,0.00,5.75,5.47,5.72,11634400
8-Nov-93,0.00,5.59,5.31,5.50,16144000
5-Nov-93,0.00,5.59,5.22,5.50,18905600
4-Nov-93,0.00,5.78,5.47,5.50,10827200
3-Nov-93,0.00,5.94,5.75,5.75,28985600
2-Nov-93,0.00,5.84,5.66,5.78,20052800
1-Nov-93,0.00,5.75,5.66,5.69,6752000
29-Oct-93,0.00,5.75,5.56,5.70,10595200
28-Oct-93,0.00,5.69,5.59,5.61,9555200
