Date,Open,High,Low,Close,Volume,Index
11-Apr-00,35.78,35.88,33.53,34.16,16869800,98
12-Apr-00,34.88,35.19,31.38,34,11428800,99
13-Apr-00,38.59,38.69,35.06,36.38,29762600,100
14-Apr-00,34.88,35.75,32.12,33.38,14328400,101
17-Apr-00,32.62,36,32.59,36,13080400,102
18-Apr-00,36.44,39.62,35.75,38,16457400,103
19-Apr-00,39.34,39.47,37.22,37.53,9816000,104
20-Apr-00,37.69,39.47,37.5,39.31,7475200,105
24-Apr-00,38.62,40.81,38.09,40,12581800,106
25-Apr-00,41,43.5,40.88,43.5,12664800,107
26-Apr-00,42.59,43.69,40.94,41.59,13959600,108
27-Apr-00,40.25,43.62,40.12,42.12,14179000,109
28-Apr-00,43,44.44,40.81,43.75,15804400,110
1-May-00,43.5,46,43.47,44.16,12079600,111
2-May-00,44.06,46.19,43.91,45,12093000,112
3-May-00,44.75,45.25,42.03,43.59,9561600,113
4-May-00,44,45.56,43,45.25,7877400,114
5-May-00,45.03,46.44,45.03,46.12,7903400,115
8-May-00,45,45.5,44.09,44.31,6541200,116
9-May-00,44,44.75,40.69,42.25,9460600,117
10-May-00,40.19,41,39.44,39.62,13798200,118
11-May-00,40.62,43.69,39.75,43.62,10287400,119
12-May-00,43.53,44.88,42.25,42.84,7448200,120
15-May-00,42.62,43,41.53,42.16,5578600,121
16-May-00,43.44,44.78,42.88,44.31,8077600,122
17-May-00,43.94,44.59,42.62,42.69,9285200,123
18-May-00,43,43.56,41.72,42.97,5374200,124
19-May-00,42.62,42.88,41.66,41.91,6431200,125
22-May-00,41.53,41.75,38.62,40.12,8946000,126
23-May-00,39.88,40.44,37.59,37.75,11968400,127
24-May-00,37,37.88,33.81,36,19093200,128
25-May-00,36,37.69,33,35.38,21464000,129
26-May-00,35.19,37.56,34.62,37,8089600,130
30-May-00,38.94,42.56,38.44,42.5,10394400,131
31-May-00,42.94,43.12,40.53,40.75,7823400,132
1-Jun-00,41.44,43.69,41.16,41.81,7595600,133
2-Jun-00,45,45,43.81,44.94,8053200,134
5-Jun-00,44.88,48.5,44.81,45.75,14573600,135
6-Jun-00,46.28,47.22,45.31,45.34,8945200,136
7-Jun-00,44.75,44.97,42.88,43.62,9209600,137
8-Jun-00,45,45.25,43.12,43.62,8462200,138
9-Jun-00,44.25,44.75,44.03,44.34,5548200,139
12-Jun-00,44.94,45,42.62,42.88,6630400,140
13-Jun-00,43,44.41,42.03,43.62,6207200,141
14-Jun-00,43.66,44.5,41.28,41.88,6928000,142
15-Jun-00,41.28,42.25,40.16,41.25,9699800,143
16-Jun-00,41.38,42.38,40.5,41.38,5432800,144
19-Jun-00,41.31,46.12,40.5,45.62,7633600,145
20-Jun-00,45.81,46.59,44.69,46,7126200,146
21-Jun-00,44.94,47.72,44.5,47.41,7288600,147
22-Jun-00,47,47.47,45.5,45.5,6746600,148
23-Jun-00,45.62,45.84,43.25,43.81,5540200,149
26-Jun-00,44.5,44.69,42.62,43.31,5981800,150
27-Jun-00,43,43.5,41.25,41.66,6802400,151
28-Jun-00,41.69,41.94,39.47,40,8906600,152
29-Jun-00,39.5,39.5,37.47,38.12,11888000,153
30-Jun-00,38.31,40.38,38.19,39,10394800,154
3-Jul-00,38.5,42.5,38,42.12,3930000,155
5-Jul-00,37.5,38.84,36.25,37.75,17820600,156
6-Jul-00,37.25,38.94,36.5,38.53,10948000,157
7-Jul-00,38.88,41.72,38.78,41,8973000,158
10-Jul-00,43.12,43.81,41.88,42.06,10160400,159
11-Jul-00,42.12,43.09,40.78,41.12,7611000,160
12-Jul-00,42,42.59,41.38,42,6513600,161
13-Jul-00,42.97,43.5,42.19,42.5,6120000,162
14-Jul-00,43.69,45.25,43.09,44.75,5723200,163
17-Jul-00,44.59,46.12,43.94,45.44,7014800,164
18-Jul-00,44.06,44.97,43.19,44,6703000,165
19-Jul-00,44,46,43.16,45.97,11883600,166
20-Jul-00,44.5,44.75,41.94,42.66,16222600,167
21-Jul-00,42.47,42.47,40.06,40.12,9558800,168
24-Jul-00,40.5,41.59,38.31,38.62,10536400,169
25-Jul-00,39.5,40.06,38.78,39.31,7196400,170
26-Jul-00,39.34,39.34,36.88,37.66,8968200,171
27-Jul-00,36.81,36.94,34,34.62,17031400,172
28-Jul-00,35.84,37.47,34.69,35.25,13676200,173
31-Jul-00,35.94,36.88,34.75,36,7534800,174
1-Aug-00,36.09,36.19,33.28,33.5,9834200,175
2-Aug-00,33.5,34.44,30.38,31.03,19820600,176
3-Aug-00,29.38,32.5,29.03,32.5,20204800,177
4-Aug-00,33,33.19,30.28,31.41,13069400,178
7-Aug-00,30.25,33.19,30.19,32.94,15107600,179
8-Aug-00,32.88,33.41,30.25,30.75,12823400,180
9-Aug-00,31.25,31.94,29.88,30.75,11089600,181
10-Aug-00,30.19,30.78,28.25,28.41,14522000,182
11-Aug-00,27.62,29.25,27,28.5,14831600,183
14-Aug-00,29.56,31.62,28.62,31.56,12184400,184
15-Aug-00,31.62,32.38,31,31.81,12310400,185
16-Aug-00,32.31,33.12,31.06,32.12,11530400,186
17-Aug-00,31.62,34.12,31.38,34,13069000,187
18-Aug-00,35.22,35.5,34.5,35.31,13309400,188
21-Aug-00,35.38,35.88,33.25,34.16,11146600,189
22-Aug-00,34.12,35.12,33.12,34.38,5467700,190
23-Aug-00,34.62,34.81,33.38,34.44,4818600,191
24-Aug-00,35.12,36,34.12,34.75,7976900,192
25-Aug-00,35,35.12,33.69,34.25,3826400,193
28-Aug-00,0,35.25,33.81,34.5,4550800,194
29-Aug-00,34.56,35.75,34,34.56,5510400,195
30-Aug-00,34.5,35.38,34.06,35.38,3803000,196
31-Aug-00,35.25,38.25,35.06,37.75,8737800,197
1-Sep-00,38.12,38.25,36.62,37.38,5268800,198
5-Sep-00,37,37,34.25,34.75,9150500,199
6-Sep-00,34.5,34.5,32.25,32.62,9114200,200
7-Sep-00,32.5,33.88,32.5,33,7494300,201
8-Sep-00,33,33,31.56,32.06,5503200,202
11-Sep-00,31.56,33.06,31,32.06,4413700,203
12-Sep-00,31.06,32.44,30.12,30.38,5453900,204
13-Sep-00,28.5,29.5,28.06,28.62,13177600,205
14-Sep-00,29.06,30,28.19,28.38,8113300,206
15-Sep-00,28,28.5,27.12,27.88,7631700,207
18-Sep-00,27.5,30,26,28,6973000,208
19-Sep-00,26.25,30.44,26.25,30,10600000,209
20-Sep-00,30.44,30.75,28.31,30,9526600,210
21-Sep-00,28.25,28.62,24,24.5,8224000,211
22-Sep-00,24.25,28,24,25.25,21564700,212
25-Sep-00,26.75,26.88,25.62,26,12234400,213
26-Sep-00,26,26,24.5,25,8705300,214
27-Sep-00,25.06,25.5,23.25,24,6832100,215
28-Sep-00,24.75,25.5,24,24.88,6487300,216
29-Sep-00,24.06,25,23,23.62,7736900,217
2-Oct-00,23.94,24.94,22.75,23.25,7761100,218
3-Oct-00,24,25.44,23.44,23.69,8774100,219
4-Oct-00,23.5,24.88,23,24.5,8655000,220
5-Oct-00,24.44,24.62,23.12,23.5,5806600,221
6-Oct-00,23.81,24.94,21.56,22,10688500,222
9-Oct-00,22.75,22.75,21.38,22.38,7880100,223
10-Oct-00,22.75,23.44,21.62,22.75,9909300,224
11-Oct-00,22.25,23.38,21.12,21.81,12540800,225
12-Oct-00,24.25,26,21.75,22.12,20602200,226
13-Oct-00,22.12,22.62,21.31,21.88,13197700,227
16-Oct-00,21.81,21.81,20,20.38,11790200,228
17-Oct-00,20,20.25,17.88,18.38,14526000,229
18-Oct-00,17.5,19.5,16.19,18.12,16291600,230
19-Oct-00,19.94,22,19.38,21.81,11890000,231
20-Oct-00,21.88,22.62,21.44,22.25,12560400,232
23-Oct-00,22.19,22.88,21.56,21.94,5687500,233
24-Oct-00,21.75,21.75,19.94,20.19,8387600,234
25-Oct-00,20.19,20.31,18.88,19.5,6403500,235
26-Oct-00,19.12,20.62,18.75,20.31,6160300,236
27-Oct-00,21,21.19,20.12,20.5,6767900,237
30-Oct-00,20.38,20.88,20,20.38,6764900,238
31-Oct-00,20.88,23.06,20.75,22.75,10379300,239
1-Nov-00,21.88,24.25,21.75,23.75,10359300,240
2-Nov-00,24.62,25.44,23.62,23.75,8079900,241
3-Nov-00,24.06,24.12,23,23.67,3295900,242
6-Nov-00,24.44,24.81,23.81,24.19,4100800,243
7-Nov-00,24,24,22.5,22.56,5522600,244
8-Nov-00,22.69,22.69,21.5,21.62,3979700,245
9-Nov-00,21.12,21.69,20.19,20.75,6961400,246
10-Nov-00,21.12,21.31,19.75,20.06,5065200,247
13-Nov-00,19.31,22.25,19.25,21,8327200,248
14-Nov-00,22.5,22.62,21.38,22,4855000,249
15-Nov-00,21.81,22.5,21.44,22.38,5786100,250
16-Nov-00,21.69,21.69,20.44,21,4639200,251
17-Nov-00,20.56,21.38,20.06,20.56,4295500,252
20-Nov-00,20.25,21.19,19.81,20.5,5611800,253
21-Nov-00,20.56,21.19,19.81,19.94,4074400,254
22-Nov-00,19.81,20.81,19.44,19.5,5311400,255
24-Nov-00,20.38,20.94,20.19,20.81,2168300,256
27-Nov-00,21.44,21.44,18.56,19,8959200,257
28-Nov-00,18.75,19.25,17.44,17.69,6182400,258
29-Nov-00,17.69,18.06,16.5,16.5,8328900,259
30-Nov-00,16,16,14.69,15,12229500,260
1-Dec-00,15.81,16.62,15.25,15.25,8109400,261
4-Dec-00,15.88,16,14.38,14.38,6146200,262
5-Dec-00,15.5,16.5,15.5,15.81,8879200,263
6-Dec-00,16.19,16.25,14.31,15,9731000,264
7-Dec-00,14.56,14.94,14.25,14.5,4849900,265
8-Dec-00,15.25,16.25,15,15.38,8036300,266
11-Dec-00,16.25,17.44,16.06,17.31,7464900,267
12-Dec-00,17.5,18.19,17.12,17.25,10190900,268
13-Dec-00,17.88,17.88,16.56,17,7544700,269
14-Dec-00,16.75,17.31,16.5,16.5,3199000,270
15-Dec-00,16.31,16.56,15.5,16.19,3922500,271
18-Dec-00,16,16.12,15,15.25,4326800,272
19-Dec-00,15.44,16.62,15.31,15.38,7299300,273
20-Dec-00,15.12,15.38,14.25,14.56,5397200,274
21-Dec-00,14.31,14.69,13.56,13.69,6144700,275
22-Dec-00,14,14.62,13.94,14.31,4450400,276
26-Dec-00,14.62,14.81,13.88,14.12,3251400,277
27-Dec-00,14.12,14.75,13.88,14.62,5036200,278
28-Dec-00,14.5,14.69,14.06,14.31,4696300,279
29-Dec-00,14.31,14.5,13.81,13.81,6311200,280
2-Jan-01,14.12,14.75,14.12,14.38,4863400,281
3-Jan-01,14.5,16.44,14.44,16.25,8797900,282
4-Jan-01,16.12,17.38,15.75,16.69,7012500,283
5-Jan-01,17.19,17.19,15.69,16,5203400,284
8-Jan-01,15.94,16.25,15.44,16.19,3362400,285
9-Jan-01,16.81,17,16.25,16.75,3383000,286
10-Jan-01,16.5,17.25,15.94,17.12,5292900,287
11-Jan-01,16.88,19,16.62,18.19,9058100,288
12-Jan-01,18.12,18.75,17.38,17.81,5710600,289
16-Jan-01,17.81,17.81,16.88,17.12,4168400,290
17-Jan-01,19.06,19.06,17.88,18.5,10976600,291
18-Jan-01,18.56,22.75,18,22.69,20804600,292
19-Jan-01,22.75,22.94,21,22,12334000,293
22-Jan-01,21.62,22.38,20.25,21.44,6225400,294
23-Jan-01,21.19,22.94,20.5,22.31,8225100,295
24-Jan-01,22.5,22.75,21.81,22.69,5466000,296
25-Jan-01,22.5,22.62,21.5,21.94,6062800,297
26-Jan-01,21.38,21.88,20.69,21.38,6542500,298
29-Jan-01,21.7,23.17,21.63,23,6573300,299
30-Jan-01,23.14,24.75,22.75,24.02,8822500,300
31-Jan-01,23.65,25.1,23.65,24.6,9698200,301
1-Feb-01,25.3,26.49,22.25,25.71,12444200,302
2-Feb-01,25.65,26.1,23.89,23.89,8052500,303
5-Feb-01,23.64,24.04,22.96,24,6051700,304
6-Feb-01,23.75,24.7,23.75,24.05,4136700,305
7-Feb-01,23.7,24.21,23.06,23.57,3803500,306
8-Feb-01,23.98,24.75,23.7,24,6493100,307
9-Feb-01,23.95,24.8,23.8,24.37,7580300,308
12-Feb-01,23.35,24.72,23.31,24,4295000,309
13-Feb-01,24,24.58,23.8,24.01,3393300,310
14-Feb-01,24,24.95,23.65,24.95,6055700,311
15-Feb-01,25.5,26.75,25.27,26.23,9699700,312
16-Feb-01,24.85,25,24.02,24.71,5549200,313
20-Feb-01,25,25.01,22.41,22.57,7273600,314
21-Feb-01,21.62,24.6,21.62,23,7918400,315
22-Feb-01,23,23.55,20.5,21,10659500,316
23-Feb-01,20.85,22.2,20.51,22.1,9424400,317
26-Feb-01,22.1,23.33,21.5,22.83,6764400,318
27-Feb-01,22.82,23.68,21.98,21.98,4423700,319
28-Feb-01,22.03,22.4,20.67,21.5,6562800,320
1-Mar-01,20.5,21.1,19.65,20.95,9218800,321
2-Mar-01,19.75,22.54,19.7,21.74,10342300,322
5-Mar-01,22.15,23.4,22.15,23.13,5462600,323
6-Mar-01,24,25.51,24,24.75,8829100,324
7-Mar-01,24.9,25.1,24.1,25.1,5605400,325
8-Mar-01,25.05,26.05,24.6,26,5926500,326
9-Mar-01,24.5,24.5,23.07,23.3,10753600,327
12-Mar-01,22.75,23.94,22.2,22.73,7024500,328
13-Mar-01,23.45,23.95,22.15,23.78,7063900,329
14-Mar-01,22.5,24.45,22.26,23.94,6791500,330
15-Mar-01,24.7,24.94,23.25,23.56,4555300,331
16-Mar-01,23.55,23.99,23.26,23.4,4926500,332
19-Mar-01,23.5,23.75,22.19,23.73,7111200,333
20-Mar-01,23.6,24.35,22.2,22.43,5459700,334
21-Mar-01,22,24,21.95,23.29,5838600,335
22-Mar-01,24.05,26.5,24.04,26.45,11835500,336
23-Mar-01,27.08,29.71,26.5,29.44,19911600,337
26-Mar-01,29.5,29.55,28.18,28.74,9704800,338
27-Mar-01,28.27,30.15,28.26,29.69,9642000,339
28-Mar-01,29,29.51,27.15,27.7,9208100,340
29-Mar-01,27.25,28.6,26.99,28.3,8546600,341
30-Mar-01,28.15,28.15,26.5,26.54,9628200,342
2-Apr-01,26.7,27.86,24.76,25.5,9386000,343
3-Apr-01,24.75,25.1,22.98,23.68,12466600,344
4-Apr-01,23.5,23.51,20.19,20.74,17034300,345
5-Apr-01,22,23.75,21.5,23.02,11695000,346
6-Apr-01,22.8,22.8,20.05,20.05,12219000,347
9-Apr-01,20.3,20.89,18.73,19.7,11188200,348
10-Apr-01,20,21.77,19.6,21.32,9574700,349
11-Apr-01,26,26,23.2,23.51,15049000,350
12-Apr-01,23.3,25,22.48,24.85,8102900,351
16-Apr-01,23.85,23.89,22.78,23.5,6701400,352
17-Apr-01,23,24.04,22.21,23,7199000,353
18-Apr-01,25,29.15,24.85,27.85,19835400,354
19-Apr-01,28.86,29.89,28.6,29.01,21403800,355
20-Apr-01,29,29.32,27.85,29,11620300,356
23-Apr-01,27.8,27.99,26.8,27.6,8955200,357
24-Apr-01,27.45,28.55,26.6,27.35,8929600,358
25-Apr-01,27.35,27.79,26.42,26.92,7569900,359
26-Apr-01,27.85,28.97,27.5,27.51,9556900,360
27-Apr-01,28.5,30.01,28.2,30,11176800,361
30-Apr-01,30.75,32.15,30.5,31,10089100,362
1-May-01,30.5,31.95,29.5,31.86,6889300,363
2-May-01,32,33.25,30,32.95,12948400,364
3-May-01,31.9,32.7,31.25,32.61,6960500,365
4-May-01,31.15,31.71,30.02,30.99,11629200,366
7-May-01,31,31.2,30,30.01,6187600,367
8-May-01,30.4,30.65,29.5,29.75,7496200,368
9-May-01,28.87,29.45,28.01,28.15,8611500,369
10-May-01,30,30,28.51,28.7,10268300,370
11-May-01,28.75,29.28,27.53,27.68,6193700,371
14-May-01,27.68,28.05,27.05,27.2,4439100,372
15-May-01,28.2,30.25,27.76,29.14,8273000,373
16-May-01,29.1,31.58,28.7,31.5,11487800,374
17-May-01,31.5,32.82,30.9,31.55,9396200,375
18-May-01,31.25,32.5,30.91,32.49,7600200,376
21-May-01,31.95,34.45,31.8,34.4,10807400,377
22-May-01,34,34.65,33.4,33.99,7712000,378
23-May-01,33.55,33.6,32.53,32.66,4865600,379
24-May-01,32.66,32.8,30.54,31.95,8732800,380
25-May-01,31.96,32.5,31.3,31.94,2927300,381
29-May-01,31.91,31.91,29.4,29.43,6480500,382
30-May-01,29.2,29.2,27.5,27.95,9172300,383
31-May-01,27.95,28.75,27.91,28.25,7200500,384
1-Jun-01,29,29.6,27.97,29.6,5891200,385
4-Jun-01,29.55,29.55,27.52,27.61,7891500,386
5-Jun-01,28.1,29.47,28.1,28.9,7805500,387
6-Jun-01,29.25,29.6,28.01,28.37,7553900,388
7-Jun-01,28.6,31.1,28.52,30.28,10662800,389
8-Jun-01,30.9,31.79,30.1,31.1,9634300,390
11-Jun-01,31.1,31.1,29.08,30.05,5979600,391
12-Jun-01,29.05,30.3,28.53,29.67,6343100,392
13-Jun-01,29.75,30.46,28.9,29.28,4281000,393
14-Jun-01,28.08,29.29,27.23,27.44,5903100,394
15-Jun-01,27.05,28.1,26.5,27.56,6708500,395
18-Jun-01,27.5,28.05,26.15,26.4,5887900,396
19-Jun-01,27.5,27.75,24.38,24.99,11304000,397
20-Jun-01,24,24.95,23.56,23.95,11022000,398
21-Jun-01,24.05,24.59,23.62,24.48,7167000,399
22-Jun-01,24.65,25.85,24.2,24.67,4864900,400
25-Jun-01,25.95,25.95,24.71,25.29,3415600,401
26-Jun-01,25.15,26.4,24.83,26.15,4904200,402
27-Jun-01,25.9,27.06,25.55,26.5,5611500,403
28-Jun-01,26.95,28.6,26.94,27.43,4918800,404
29-Jun-01,27.43,30.1,27.43,28.9,11202700,405
2-Jul-01,29.05,30,28.65,29.74,5069000,406
3-Jul-01,29.1,30.2,28.86,29.76,3280700,407
5-Jul-01,29.25,29.25,28.5,28.64,6254500,408
6-Jul-01,23.5,23.9,20.8,20.8,26132400,409
9-Jul-01,20.87,21.46,20.12,21.2,12997400,410
10-Jul-01,21.5,21.73,20.79,21,7220200,411
11-Jul-01,20.99,21.2,20.2,21.12,7450900,412
12-Jul-01,22,23.22,22,22.7,7909900,413
13-Jul-01,21.85,22.49,20.5,21.08,12625100,414
16-Jul-01,21.1,21.2,19.84,20,9549500,415
17-Jul-01,19.7,20.6,19.1,20.42,9179500,416
18-Jul-01,20.3,20.3,17.35,17.87,15565200,417
19-Jul-01,18.45,18.5,17.26,17.54,8984300,418
20-Jul-01,17.45,17.46,16.82,17,7310100,419
23-Jul-01,17.65,17.65,16.8,16.87,5462400,420
24-Jul-01,16.9,17.24,16.21,16.38,6277200,421
25-Jul-01,16.55,16.73,15.31,16.3,7848500,422
26-Jul-01,16.3,17.65,16.13,17.5,7541800,423
27-Jul-01,17.25,18.02,17.25,17.68,6571600,424
30-Jul-01,18.5,18.75,17.8,18.21,8645700,425
31-Jul-01,18.84,18.9,18.2,18.26,8374900,426
1-Aug-01,18.95,19.35,18.6,18.9,8113900,427
2-Aug-01,19.4,19.9,19.28,19.76,8025500,428
3-Aug-01,19.6,19.61,19.14,19.25,3543500,429
6-Aug-01,18.49,19.27,17.5,17.62,9984600,430
7-Aug-01,17.69,17.75,16.98,17.55,5471700,431
8-Aug-01,17.56,17.75,16.5,16.7,5703400,432
9-Aug-01,16.41,17.12,16.4,16.69,4284000,433
10-Aug-01,16.44,16.8,15.95,16.21,6876900,434
13-Aug-01,16.58,16.77,16.05,16.61,6341100,435
14-Aug-01,16.4,16.7,15.48,15.5,9844500,436
15-Aug-01,15.7,15.7,14.37,14.75,11135200,437
16-Aug-01,14.51,15.05,14.25,15,6868300,438
17-Aug-01,14.52,14.76,14.12,14.39,4440500,439
20-Aug-01,14.22,14.75,14.18,14.46,3013200,440
21-Aug-01,14.5,14.75,14.15,14.75,3873200,441
22-Aug-01,14.91,14.91,14.1,14.51,4313200,442
23-Aug-01,14.7,14.75,14.28,14.3,3062300,443
24-Aug-01,14.45,15.15,14.37,15,4384300,444
27-Aug-01,15.1,15.74,14.75,15.3,4523800,445
28-Aug-01,15.5,15.6,14.7,14.86,6189800,446
29-Aug-01,15.23,15.24,14.01,14.2,6308300,447
30-Aug-01,14,14.01,13,13.29,7921300,448
31-Aug-01,13.19,13.58,13,13.55,3466300,449
4-Sep-01,13.17,13.4,12.85,12.95,5625500,450
5-Sep-01,12.75,13.1,11.7,12.05,8852000,451
6-Sep-01,12.06,12.25,11.25,11.4,8670200,452
7-Sep-01,11.6,12,11.1,11.5,6773700,453
10-Sep-01,11.5,12.01,11.45,11.85,5157600,454
17-Sep-01,10.25,11.2,10.05,10.14,8476900,455
18-Sep-01,10.24,10.4,9.5,9.5,5632300,456
19-Sep-01,9.85,9.85,8.4,9.11,8097400,457
20-Sep-01,9.05,9.3,8.5,8.99,6829000,458
21-Sep-01,8.31,9.3,8.3,9.3,10431900,459
24-Sep-01,9.75,10.03,9.35,9.81,8708200,460
25-Sep-01,9.71,10.35,8.75,9.05,12251000,461
26-Sep-01,9.05,9.05,8.2,8.35,8246000,462
27-Sep-01,8.26,8.45,7.8,8,5816600,463
28-Sep-01,8.43,8.45,7.96,8.15,7471400,464
1-Oct-01,8.3,8.3,7.72,7.93,4960200,465
2-Oct-01,7.93,8.09,7.76,8,4055200,466
3-Oct-01,7.79,8.75,7.69,8.46,6809300,467
4-Oct-01,8.85,9.48,8.75,9,7918500,468
5-Oct-01,8.55,8.9,8.04,8.6,8016500,469
8-Oct-01,8.33,8.98,8.25,8.78,3706200,470
9-Oct-01,9.12,9.2,8.8,8.86,5131100,471
10-Oct-01,8.99,9.6,8.75,9.59,5289200,472
11-Oct-01,9.88,10.85,9.86,10.5,9127700,473
12-Oct-01,10.5,10.6,9.8,10.4,5846700,474
15-Oct-01,10.3,10.45,9.9,10.23,3998500,475
16-Oct-01,10.23,10.75,10.15,10.61,4900600,476
17-Oct-01,11.38,11.39,9.61,9.71,9103600,477
18-Oct-01,9.98,10,9.4,9.5,5462500,478
19-Oct-01,9.75,9.75,9.05,9.19,4166200,479
22-Oct-01,9.22,9.75,9.09,9.58,3036700,480
23-Oct-01,9.75,10.15,9.6,9.66,4193000,481
24-Oct-01,9.8,10.22,9.7,9.95,3524200,482
