Date,Open,High,Low,Close,Volume
25-Jan-13,160.56,161.04,160.31,160.65,9037761
24-Jan-13,161.98,162.27,161.18,161.42,13191991
23-Jan-13,163.92,163.95,163.00,163.21,6698624
22-Jan-13,163.48,164.22,163.37,163.67,8590883
18-Jan-13,163.95,163.97,163.02,163.09,10038832
17-Jan-13,161.94,164.40,161.83,163.35,14913402
16-Jan-13,162.42,163.03,162.15,162.65,9219229
15-Jan-13,162.80,163.17,162.36,162.56,10085279
14-Jan-13,161.88,161.97,161.13,161.54,7289790
11-Jan-13,161.86,161.90,160.11,161.06,13676627
10-Jan-13,161.61,162.56,161.61,161.98,11432561
9-Jan-13,160.77,160.83,159.90,160.49,8337073
8-Jan-13,160.46,160.99,160.01,160.56,7696233
7-Jan-13,159.36,159.96,159.15,159.43,9362473
4-Jan-13,159.52,160.64,158.89,160.44,19179855
3-Jan-13,162.48,162.88,160.83,161.20,16117494
2-Jan-13,163.49,164.14,163.14,163.17,10436878
31-Dec-12,160.90,162.75,160.77,162.02,11789684
28-Dec-12,160.94,160.97,160.15,160.54,6854193
27-Dec-12,160.23,161.31,160.05,161.16,8938697
26-Dec-12,161.36,161.48,160.64,160.78,4967628
24-Dec-12,160.88,160.96,160.47,160.62,3699741
21-Dec-12,159.82,160.76,159.78,160.33,13445841
20-Dec-12,159.87,160.12,158.39,159.73,25148775
19-Dec-12,161.31,162.22,161.11,161.69,12995517
18-Dec-12,164.35,164.43,160.90,162.08,24000528
17-Dec-12,164.16,164.62,164.13,164.44,8177388
14-Dec-12,164.17,164.48,164.02,164.13,5352140
13-Dec-12,163.86,164.90,163.78,164.37,9333254
12-Dec-12,166.20,166.94,165.36,165.77,14172339
11-Dec-12,165.45,165.66,165.12,165.65,4725750
10-Dec-12,166.11,166.16,165.72,165.80,4649159
7-Dec-12,164.88,165.22,164.60,165.16,7290613
6-Dec-12,163.72,165.00,163.53,164.50,7301571
5-Dec-12,164.22,164.50,163.20,164.12,10649108
4-Dec-12,164.06,164.83,163.87,164.42,10212309
3-Dec-12,166.11,166.92,166.04,166.13,6364533
30-Nov-12,166.94,167.22,165.53,166.05,8414250
