Index,Open,High,Low,Close,Volume,Date
479,0,17.62,17,17.56,301000,19-Nov-93
480,0,17.75,17.38,17.69,330400,22-Nov-93
481,0,18.19,17.75,17.88,216600,23-Nov-93
482,0,18.38,17.88,18.31,234200,24-Nov-93
483,0,18.44,18.19,18.19,288400,26-Nov-93
484,0,18.88,18.12,18.19,223600,29-Nov-93
485,0,18.62,18.31,18.5,205000,30-Nov-93
486,0,19.25,18.5,18.81,787600,1-Dec-93
487,0,19.44,18.94,19.44,257800,2-Dec-93
488,0,19.44,19,19.25,251000,3-Dec-93
489,0,19,18.5,18.56,654200,6-Dec-93
490,0,18.75,18.31,18.5,542000,7-Dec-93
491,0,19.06,18.56,18.88,163600,8-Dec-93
492,0,19,18.88,19,349200,9-Dec-93
493,0,19,18.88,18.94,161800,10-Dec-93
494,0,18.94,18.5,18.81,288600,13-Dec-93
495,0,18.88,18.44,18.5,287800,14-Dec-93
496,0,18.88,18.5,18.75,254800,15-Dec-93
497,0,18.94,18.75,18.88,248200,16-Dec-93
498,0,19.19,18.81,19,185200,17-Dec-93
499,0,19.25,18.88,18.94,222200,20-Dec-93
500,0,19.19,18.81,18.88,432600,21-Dec-93
501,0,19.38,18.81,19.25,245200,22-Dec-93
502,0,20,19.31,19.94,462400,23-Dec-93
503,0,20.75,20.06,20.75,366600,27-Dec-93
504,0,21,20.62,20.94,435000,28-Dec-93
505,0,21.12,20.81,20.88,254200,29-Dec-93
506,0,20.94,20.56,20.81,190800,30-Dec-93
507,0,20.88,20.69,20.88,85800,31-Dec-93
508,0,20.88,20.38,20.38,283200,3-Jan-94
509,0,20.5,20,20.25,243000,4-Jan-94
510,0,20.56,20,20.5,231200,5-Jan-94
511,0,20.75,20.25,20.25,732400,6-Jan-94
512,0,20.5,20.12,20.44,298000,7-Jan-94
513,0,20.62,20.38,20.5,359800,10-Jan-94
514,0,20.56,20.31,20.56,214000,11-Jan-94
515,0,20.88,20.62,20.69,320800,12-Jan-94
516,0,20.69,20.25,20.44,178800,13-Jan-94
517,0,20.75,20.5,20.56,123200,14-Jan-94
518,0,20.44,20.31,20.38,152800,17-Jan-94
519,0,20.44,20.19,20.31,324800,18-Jan-94
520,0,20.19,19.88,19.94,176600,19-Jan-94
521,0,20.06,19.75,20,322800,20-Jan-94
522,0,20.38,20.12,20.38,287800,21-Jan-94
523,0,20.44,20.19,20.38,681200,24-Jan-94
524,0,20.38,20.25,20.31,129600,25-Jan-94
525,0,20.62,20.19,20.56,128800,26-Jan-94
526,0,21.12,20.56,21,241200,27-Jan-94
527,0,21.25,20.81,21.19,201800,28-Jan-94
528,0,21.44,21.06,21.44,147800,31-Jan-94
529,0,21.38,21.25,21.38,230200,1-Feb-94
530,0,21.62,21.38,21.62,109600,2-Feb-94
531,0,21.5,21.44,21.44,71800,3-Feb-94
532,0,21.5,20.88,20.88,249000,4-Feb-94
533,0,21,20.56,20.94,188400,7-Feb-94
534,0,21.81,20.94,21.75,191800,8-Feb-94
535,0,22.06,21.62,21.81,379600,9-Feb-94
536,0,21.81,21.62,21.69,153200,10-Feb-94
537,0,21.69,21.5,21.69,48000,11-Feb-94
