Index,Open,High,Low,Close,Volume,Date
79,0,3.94,3.78,3.94,372400,13-Oct-92
80,0,3.97,3.91,3.94,139600,14-Oct-92
81,0,3.94,3.81,3.84,220000,15-Oct-92
82,0,3.84,3.69,3.72,288400,16-Oct-92
83,0,3.84,3.72,3.84,296000,19-Oct-92
84,0,3.94,3.84,3.91,208400,20-Oct-92
85,0,3.91,3.84,3.88,193600,21-Oct-92
86,0,4.09,3.91,4.09,188800,22-Oct-92
87,0,4.25,4.09,4.19,334800,23-Oct-92
88,0,4.19,4.06,4.06,241200,26-Oct-92
89,0,4.16,4.03,4.03,118400,27-Oct-92
90,0,4.03,3.94,3.94,218800,28-Oct-92
91,0,4.09,3.94,4.06,160400,29-Oct-92
92,0,4.06,4,4.06,86000,30-Oct-92
93,0,4.19,4,4.16,678000,2-Nov-92
94,0,4.16,4.03,4.03,164800,3-Nov-92
95,0,4.12,4.06,4.12,49600,4-Nov-92
96,0,4.31,4.12,4.31,363600,5-Nov-92
97,0,4.38,4.22,4.31,182800,6-Nov-92
98,0,4.34,4.28,4.31,250800,9-Nov-92
99,0,4.41,4.31,4.38,144000,10-Nov-92
100,0,4.41,4.31,4.34,181200,11-Nov-92
101,0,4.41,4.31,4.31,128000,12-Nov-92
102,0,4.34,4.25,4.25,54000,13-Nov-92
103,0,4.19,4.12,4.16,234400,16-Nov-92
104,0,4.19,4.03,4.06,184800,17-Nov-92
105,0,4.12,4.06,4.11,130800,18-Nov-92
106,0,4.12,4.03,4.09,50800,19-Nov-92
107,0,4.06,4,4.03,160400,20-Nov-92
108,0,4.03,4,4,48400,23-Nov-92
109,0,4,3.94,3.97,298400,24-Nov-92
110,0,4.09,3.94,4.09,482800,25-Nov-92
111,0,4.19,4.09,4.16,252000,27-Nov-92
112,0,4.19,4.12,4.19,303600,30-Nov-92
113,0,4.22,4.16,4.22,177200,1-Dec-92
114,0,4.22,4.03,4.12,306000,2-Dec-92
115,0,4.19,4.09,4.19,283600,3-Dec-92
116,0,4.22,4.16,4.22,88400,4-Dec-92
117,0,4.22,4.09,4.12,155200,7-Dec-92
118,0,4.09,4,4.09,66400,8-Dec-92
119,0,4.12,4.03,4.06,90400,9-Dec-92
120,0,4.16,4.09,4.16,88000,10-Dec-92
121,0,4.16,4.06,4.06,34800,11-Dec-92
122,0,4.09,4,4,69600,14-Dec-92
123,0,3.97,3.88,3.97,157200,15-Dec-92
124,0,3.97,3.78,3.88,179600,16-Dec-92
125,0,3.97,3.84,3.97,126400,17-Dec-92
126,0,4.12,3.97,4.09,192400,18-Dec-92
127,0,4.16,3.97,3.97,127600,21-Dec-92
128,0,4,3.97,4,60800,22-Dec-92
129,0,4.03,3.97,3.97,68000,23-Dec-92
130,0,4,3.97,3.97,22000,24-Dec-92
131,0,4,3.88,4,134000,28-Dec-92
132,0,4.12,3.97,4.09,142000,29-Dec-92
133,0,4.09,4,4.06,216400,30-Dec-92
134,0,4.19,4.09,4.12,162800,31-Dec-92
135,0,4.28,4.19,4.19,378400,4-Jan-93
136,0,4.34,4.16,4.25,358800,5-Jan-93
137,0,4.31,4.25,4.28,432000,6-Jan-93
138,0,4.41,4.19,4.31,510400,7-Jan-93
139,0,4.31,4.22,4.28,739200,8-Jan-93
140,0,4.38,4.34,4.34,107200,11-Jan-93
141,0,4.53,4.34,4.5,410000,12-Jan-93
142,0,4.38,4.28,4.34,206400,13-Jan-93
143,0,4.41,4.31,4.34,175200,14-Jan-93
144,0,4.38,4.22,4.28,236000,15-Jan-93
145,0,4.31,4.25,4.28,122000,18-Jan-93
146,0,4.31,4.25,4.28,404400,19-Jan-93
147,0,4.31,4.22,4.25,252000,20-Jan-93
148,0,4.28,4.22,4.25,204400,21-Jan-93
149,0,4.28,4.25,4.28,112400,22-Jan-93
150,0,4.31,4.09,4.31,327600,25-Jan-93
151,0,4.31,4.28,4.31,129600,26-Jan-93
152,0,4.28,4.16,4.22,315600,27-Jan-93
153,0,4.22,4.12,4.16,205600,28-Jan-93
154,0,4.22,4.16,4.19,90000,29-Jan-93
155,0,4.22,4.16,4.19,204800,1-Feb-93
156,0,4.19,4.16,4.16,102000,2-Feb-93
157,0,4.25,4.19,4.22,131600,3-Feb-93
158,0,4.38,4.25,4.38,210400,4-Feb-93
159,0,4.44,4.38,4.38,136000,5-Feb-93
160,0,4.38,4.31,4.34,84400,8-Feb-93
161,0,4.38,4.31,4.34,81600,9-Feb-93
162,0,4.38,4.28,4.28,63600,10-Feb-93
163,0,4.31,4.19,4.19,71600,11-Feb-93
164,0,4.25,4.16,4.25,78000,12-Feb-93
165,0,4.25,4.12,4.16,143200,16-Feb-93
166,0,4.16,4.09,4.12,102000,17-Feb-93
167,0,4.16,4.06,4.09,48400,18-Feb-93
168,0,4.09,3.94,4,85200,19-Feb-93
169,0,4,3.91,3.94,78400,22-Feb-93
170,0,4,3.94,3.97,100800,23-Feb-93
171,0,4,3.91,4,73200,24-Feb-93
172,0,4.16,3.97,4.09,622400,25-Feb-93
173,0,4.16,4.06,4.12,118000,26-Feb-93
174,0,4.16,4.03,4.06,84400,1-Mar-93
175,0,4.09,4.03,4.06,86800,2-Mar-93
176,0,4.19,4.12,4.19,133200,3-Mar-93
177,0,4.19,4.12,4.16,136400,4-Mar-93
178,0,4.12,4.06,4.09,63200,5-Mar-93
179,0,4.09,4.06,4.06,58400,8-Mar-93
180,0,4.12,4.03,4.12,494800,9-Mar-93
181,0,4.25,4.16,4.22,285600,10-Mar-93
182,0,4.22,4.12,4.19,114800,11-Mar-93
183,0,4.16,4.09,4.16,141200,12-Mar-93
184,0,4.22,4.16,4.22,92800,15-Mar-93
185,0,4.25,4.19,4.25,44000,16-Mar-93
186,0,4.25,4.22,4.25,62000,17-Mar-93
187,0,4.25,4.19,4.25,84800,18-Mar-93
188,0,4.25,4.22,4.25,69200,19-Mar-93
189,0,4.22,4.19,4.19,47200,22-Mar-93
190,0,4.38,4.22,4.38,168800,23-Mar-93
191,0,4.38,4.25,4.25,66000,24-Mar-93
192,0,4.38,4.31,4.34,116400,25-Mar-93
193,0,4.34,4.31,4.34,60800,26-Mar-93
194,0,4.47,4.34,4.44,355200,29-Mar-93
195,0,4.44,4.38,4.38,283200,30-Mar-93
196,0,4.41,4.25,4.28,545200,31-Mar-93
197,0,4.31,4.22,4.22,415600,1-Apr-93
198,0,4.19,4,4.03,447600,2-Apr-93
199,0,4.12,4.06,4.12,146800,5-Apr-93
200,0,4.28,4.12,4.28,161200,6-Apr-93
201,0,4.47,4.25,4.41,318000,7-Apr-93
202,0,4.47,4.31,4.34,268400,8-Apr-93
203,0,4.38,4.34,4.34,128800,12-Apr-93
204,0,4.44,4.31,4.44,164000,13-Apr-93
205,0,4.44,4.38,4.41,178400,14-Apr-93
206,0,4.38,4.25,4.31,366000,15-Apr-93
207,0,4.34,4.28,4.31,107200,16-Apr-93
208,0,4.31,4.12,4.12,255200,19-Apr-93
209,0,4.19,4,4,1316000,20-Apr-93
210,0,4.34,4,4.28,656400,21-Apr-93
211,0,4.31,4.22,4.25,300800,22-Apr-93
212,0,4.28,4.22,4.28,201200,23-Apr-93
213,0,4.31,4.16,4.16,254800,26-Apr-93
214,0,4.25,4.16,4.22,234400,27-Apr-93
215,0,4.25,4.16,4.16,48800,28-Apr-93
216,0,4.19,4.09,4.16,124400,29-Apr-93
217,0,4.16,4.12,4.16,136000,30-Apr-93
218,0,4.31,4.16,4.28,267600,3-May-93
219,0,4.31,4.12,4.19,89600,4-May-93
220,0,4.22,4.16,4.19,252800,5-May-93
221,0,4.22,4.16,4.22,101200,6-May-93
222,0,4.22,4.16,4.19,164800,7-May-93
223,0,4.19,4.09,4.12,86000,10-May-93
224,0,4.12,4,4.06,324800,11-May-93
225,0,4.16,4.03,4.16,174400,12-May-93
226,0,4.16,4.12,4.12,44000,13-May-93
227,0,4.16,4.06,4.06,98000,14-May-93
228,0,4,3.94,4,406400,17-May-93
229,0,4.09,4,4.03,103600,18-May-93
230,0,4.16,4.03,4.16,228800,19-May-93
231,0,4.22,4.19,4.22,81600,20-May-93
232,0,4.22,4.16,4.19,71200,21-May-93
233,0,4.22,4.12,4.16,89600,24-May-93
234,0,4.22,4.12,4.16,136400,25-May-93
235,0,4.12,4.06,4.06,172800,26-May-93
236,0,4.06,3.94,4,229200,27-May-93
237,0,4.03,3.94,4.03,152400,28-May-93
238,0,4.06,4,4.03,377200,1-Jun-93
239,0,4.06,3.97,4.06,240400,2-Jun-93
240,0,4.12,4,4.12,149600,3-Jun-93
241,0,4.16,4.12,4.16,521600,4-Jun-93
242,0,4.19,4.09,4.19,146000,7-Jun-93
243,0,4.19,4.12,4.19,143600,8-Jun-93
244,0,4.19,4.12,4.16,450400,9-Jun-93
245,0,4.22,4.12,4.16,284800,10-Jun-93
246,0,4.12,3.97,4,426800,11-Jun-93
247,0,4,3.94,3.94,251600,14-Jun-93
248,0,4,3.94,4,369600,15-Jun-93
249,0,4.03,3.91,3.97,136800,16-Jun-93
250,0,3.94,3.75,3.78,256400,17-Jun-93
251,0,3.88,3.69,3.72,663600,18-Jun-93
252,0,3.78,3.69,3.69,240800,21-Jun-93
253,0,3.72,3.56,3.56,303600,22-Jun-93
254,0,3.69,3.56,3.66,290000,23-Jun-93
255,0,3.78,3.66,3.75,136800,24-Jun-93
256,0,3.75,3.72,3.72,135600,25-Jun-93
257,0,3.78,3.72,3.75,448800,28-Jun-93
258,0,3.78,3.72,3.75,294400,29-Jun-93
259,0,3.75,3.69,3.75,112800,30-Jun-93
260,0,3.75,3.72,3.75,128400,1-Jul-93
261,0,3.78,3.72,3.75,175200,2-Jul-93
262,0,3.75,3.69,3.72,134800,6-Jul-93
263,0,3.72,3.69,3.72,93600,7-Jul-93
264,0,3.69,3.66,3.69,136000,8-Jul-93
265,0,3.66,3.5,3.53,598400,9-Jul-93
266,0,3.53,3.44,3.44,210800,12-Jul-93
267,0,3.47,3.25,3.34,1299200,13-Jul-93
268,0,3.34,3.22,3.22,1052800,14-Jul-93
269,0,3.31,3.25,3.25,610800,15-Jul-93
270,0,3.31,3.25,3.25,539600,16-Jul-93
271,0,3.28,3.22,3.25,268800,19-Jul-93
272,0,3.25,3.16,3.16,377600,20-Jul-93
273,0,3.31,3.19,3.25,872800,21-Jul-93
274,0,3.44,3.28,3.34,313600,22-Jul-93
275,0,3.38,3.25,3.25,612000,23-Jul-93
276,0,3.28,3.16,3.16,326400,26-Jul-93
277,0,3.25,3.12,3.22,587200,27-Jul-93
278,0,3.25,3.19,3.22,378800,28-Jul-93
279,0,3.22,3.19,3.19,268800,29-Jul-93
280,0,3.25,3.12,3.19,250800,30-Jul-93
281,0,3.22,3.16,3.22,150800,2-Aug-93
282,0,3.22,3.16,3.19,219200,3-Aug-93
283,0,3.25,3.16,3.19,269200,4-Aug-93
284,0,3.25,3.19,3.19,132000,5-Aug-93
285,0,3.22,3.16,3.19,151600,6-Aug-93
286,0,3.19,3.09,3.12,170800,9-Aug-93
287,0,3.12,3.06,3.12,303200,10-Aug-93
288,0,3.12,3.06,3.09,206000,11-Aug-93
289,0,3.12,3.06,3.12,132800,12-Aug-93
290,0,3.16,3.09,3.16,162400,13-Aug-93
291,0,3.16,3.09,3.12,143600,16-Aug-93
292,0,3.25,3.09,3.25,163600,17-Aug-93
293,0,3.25,3.19,3.22,167200,18-Aug-93
294,0,3.31,3.22,3.22,140800,19-Aug-93
295,0,3.25,3.22,3.25,150800,20-Aug-93
296,0,3.25,3.22,3.25,80400,23-Aug-93
297,0,3.28,3.22,3.25,147600,24-Aug-93
298,0,3.28,3.22,3.25,754000,25-Aug-93
299,0,3.25,3.22,3.22,160000,26-Aug-93
300,0,3.25,3.19,3.22,83600,27-Aug-93
301,0,3.28,3.22,3.25,310000,30-Aug-93
302,0,3.28,3.22,3.28,102800,31-Aug-93
303,0,3.31,3.25,3.28,182400,1-Sep-93
304,0,3.28,3.25,3.25,167600,2-Sep-93
305,0,3.34,3.25,3.31,180400,3-Sep-93
306,0,3.38,3.28,3.31,128400,7-Sep-93
307,0,3.31,3.22,3.25,97600,8-Sep-93
308,0,3.25,3.22,3.22,40000,9-Sep-93
309,0,3.41,3.34,3.38,694800,10-Sep-93
310,0,3.41,3.31,3.31,283200,13-Sep-93
311,0,3.34,3.31,3.34,126400,14-Sep-93
312,0,3.34,3.22,3.28,228000,15-Sep-93
313,0,3.31,3.25,3.25,43600,16-Sep-93
314,0,3.31,3.25,3.31,91200,17-Sep-93
315,0,3.31,3.19,3.22,274000,20-Sep-93
316,0,3.25,3.12,3.19,117600,21-Sep-93
317,0,3.19,3.16,3.19,90000,22-Sep-93
318,0,3.19,3.16,3.19,104800,23-Sep-93
319,0,3.19,3.12,3.19,106800,24-Sep-93
320,0,3.22,3.09,3.22,127200,27-Sep-93
321,0,3.22,3.19,3.22,44000,28-Sep-93
322,0,3.22,3.19,3.22,224400,29-Sep-93
323,0,3.22,3.19,3.19,82000,30-Sep-93
324,0,3.19,3.16,3.19,120400,1-Oct-93
325,0,3.19,3.12,3.12,162000,4-Oct-93
326,0,3.22,3.16,3.19,102800,5-Oct-93
327,0,3.28,3.19,3.22,137600,6-Oct-93
328,0,3.28,3.22,3.25,68800,7-Oct-93
329,0,3.25,3.22,3.22,108400,8-Oct-93
330,0,3.28,3.22,3.28,88400,11-Oct-93
331,0,3.31,3.25,3.31,245600,12-Oct-93
332,0,3.41,3.28,3.41,243200,13-Oct-93
333,0,3.44,3.38,3.44,149200,14-Oct-93
334,0,3.5,3.44,3.47,157200,15-Oct-93
335,0,3.56,3.47,3.53,111200,18-Oct-93
336,0,3.53,3.5,3.53,170800,19-Oct-93
337,0,3.59,3.5,3.53,160400,20-Oct-93
338,0,3.59,3.53,3.56,202800,21-Oct-93
339,0,3.59,3.56,3.59,209600,22-Oct-93
340,0,3.59,3.56,3.59,66800,25-Oct-93
341,0,3.66,3.59,3.66,206000,26-Oct-93
342,0,3.84,3.66,3.81,358800,27-Oct-93
343,0,4.06,3.81,4,576000,28-Oct-93
344,0,4.06,3.97,4,319200,29-Oct-93
345,0,4,3.94,3.97,537600,1-Nov-93
346,0,4,3.94,4,268400,2-Nov-93
347,0,4.03,3.97,3.97,170400,3-Nov-93
348,0,4,3.91,3.91,50000,4-Nov-93
349,0,3.91,3.81,3.88,93200,5-Nov-93
350,0,3.94,3.84,3.91,80000,8-Nov-93
351,0,3.94,3.91,3.94,110800,9-Nov-93
352,0,4.03,3.94,4.03,178800,10-Nov-93
353,0,4.34,4.22,4.25,851600,11-Nov-93
354,0,4.31,4.16,4.16,337600,12-Nov-93
355,0,4.22,4.16,4.19,298800,15-Nov-93
356,0,4.19,4.16,4.19,200400,16-Nov-93
357,0,4.22,4.12,4.12,44800,17-Nov-93
358,0,4.16,4.03,4.09,145600,18-Nov-93
359,0,4.09,4.03,4.03,42000,19-Nov-93
360,0,4.09,4,4,104000,22-Nov-93
361,0,4,3.88,3.94,123600,23-Nov-93
362,0,4,3.94,4,148400,24-Nov-93
363,0,4.03,4,4.03,29200,26-Nov-93
364,0,4.16,4.03,4.09,168800,29-Nov-93
365,0,4.09,4.03,4.06,77200,30-Nov-93
366,0,4.09,4.03,4.09,36400,1-Dec-93
367,0,4.12,4.06,4.09,102000,2-Dec-93
368,0,4.12,4.09,4.12,77200,3-Dec-93
369,0,4.16,4.03,4.03,114000,6-Dec-93
370,0,4.22,4.06,4.22,164400,7-Dec-93
371,0,4.22,4.06,4.09,85200,8-Dec-93
372,0,4.12,4,4,118000,9-Dec-93
373,0,4.03,3.97,4.03,162800,10-Dec-93
374,0,4,3.62,3.72,2547200,13-Dec-93
375,0,3.72,3.59,3.62,610800,14-Dec-93
376,0,3.66,3.53,3.59,641600,15-Dec-93
377,0,3.62,3.5,3.59,534400,16-Dec-93
378,0,3.66,3.59,3.66,643600,17-Dec-93
379,0,3.66,3.56,3.56,269200,20-Dec-93
380,0,3.62,3.56,3.59,817200,21-Dec-93
381,0,3.62,3.56,3.56,583200,22-Dec-93
382,0,3.56,3.5,3.53,86000,23-Dec-93
383,0,3.53,3.44,3.5,180000,27-Dec-93
384,0,3.56,3.47,3.47,166400,28-Dec-93
385,0,3.56,3.5,3.53,183200,29-Dec-93
386,0,3.56,3.5,3.56,283200,30-Dec-93
387,0,3.56,3.5,3.53,263200,31-Dec-93
388,0,3.56,3.53,3.53,56000,3-Jan-94
389,0,3.56,3.47,3.5,368400,4-Jan-94
390,0,3.69,3.5,3.69,733200,5-Jan-94
391,0,3.72,3.62,3.66,1261600,6-Jan-94
392,0,3.66,3.56,3.62,180000,7-Jan-94
393,0,3.69,3.62,3.66,285200,10-Jan-94
394,0,3.72,3.66,3.72,313600,11-Jan-94
395,0,3.78,3.72,3.75,743600,12-Jan-94
396,0,3.81,3.72,3.81,508000,13-Jan-94
397,0,4,3.84,3.97,1180800,14-Jan-94
398,0,4.09,3.97,4.03,469600,17-Jan-94
399,0,4,3.97,3.97,204000,18-Jan-94
400,0,4.03,3.94,3.97,456400,19-Jan-94
401,0,4.03,3.97,4,215600,20-Jan-94
402,0,4.06,4,4.03,436400,21-Jan-94
403,0,4.16,4,4.09,569600,24-Jan-94
404,0,4.16,4.09,4.16,399600,25-Jan-94
405,0,4.19,4.12,4.19,438800,26-Jan-94
406,0,4.47,4.03,4.47,1212000,27-Jan-94
407,0,4.56,4.34,4.41,722400,28-Jan-94
408,0,4.44,4.38,4.38,447200,31-Jan-94
409,0,4.47,4.38,4.41,493600,1-Feb-94
410,0,4.66,4.41,4.56,664400,2-Feb-94
411,0,4.72,4.53,4.66,1800000,3-Feb-94
412,0,4.66,4.41,4.41,672800,4-Feb-94
413,0,4.5,4.34,4.47,333600,7-Feb-94
414,0,4.59,4.5,4.53,334000,8-Feb-94
415,0,4.53,4.47,4.5,565600,9-Feb-94
416,0,4.53,4.47,4.5,203600,10-Feb-94
417,0,4.5,4.38,4.41,192800,11-Feb-94
418,0,4.53,4.41,4.53,419200,14-Feb-94
419,0,4.69,4.22,4.31,1860400,15-Feb-94
420,0,4.34,4.09,4.25,2392000,16-Feb-94
421,0,4.5,4.25,4.44,1628400,17-Feb-94
422,0,4.44,4.38,4.41,289200,18-Feb-94
423,0,4.41,4.34,4.34,1088000,22-Feb-94
424,0,4.38,4.34,4.38,234400,23-Feb-94
425,0,4.38,4.25,4.28,342000,24-Feb-94
426,0,4.28,4.25,4.28,179200,25-Feb-94
427,0,4.31,4.25,4.31,376800,28-Feb-94
428,0,4.31,4.16,4.19,280800,1-Mar-94
429,0,4.19,3.97,4.16,680000,2-Mar-94
430,0,4.16,4.12,4.16,258000,3-Mar-94
431,0,4.16,4.06,4.09,78400,4-Mar-94
432,0,4.12,4.06,4.12,574800,7-Mar-94
433,0,4.16,4.06,4.09,958000,8-Mar-94
434,0,4.22,4.09,4.22,353600,9-Mar-94
435,0,4.25,4.12,4.16,536400,10-Mar-94
436,0,4.25,4.12,4.22,456800,11-Mar-94
437,0,4.22,4.12,4.12,526800,14-Mar-94
438,0,4.16,4.09,4.12,340800,15-Mar-94
439,0,4.25,4.09,4.25,406000,16-Mar-94
440,0,4.25,4.16,4.22,473600,17-Mar-94
441,0,4.25,4.12,4.12,585600,18-Mar-94
442,0,4.12,4.09,4.09,81600,21-Mar-94
443,0,4.19,4.06,4.16,604800,22-Mar-94
444,0,4.19,4.12,4.12,431600,23-Mar-94
445,0,4.12,4.06,4.06,140000,24-Mar-94
446,0,4.06,3.91,3.97,493600,25-Mar-94
447,0,3.94,3.88,3.91,323200,28-Mar-94
448,0,3.94,3.72,3.91,699200,29-Mar-94
449,0,3.97,3.69,3.75,316800,30-Mar-94
450,0,3.78,3.41,3.66,944400,31-Mar-94
451,0,3.66,3.5,3.66,376000,4-Apr-94
452,0,4,3.75,3.88,723200,5-Apr-94
453,0,3.91,3.84,3.91,178800,6-Apr-94
454,0,3.88,3.72,3.81,822400,7-Apr-94
455,0,3.97,3.88,3.91,930000,8-Apr-94
456,0,3.91,3.88,3.88,195600,11-Apr-94
457,0,3.97,3.88,3.91,319600,12-Apr-94
458,0,3.94,3.91,3.94,507200,13-Apr-94
459,0,3.94,3.81,3.81,178000,14-Apr-94
460,0,3.84,3.75,3.78,98000,15-Apr-94
461,0,3.78,3.72,3.75,32000,18-Apr-94
462,0,3.75,3.53,3.56,538000,19-Apr-94
463,0,3.62,3.44,3.5,291600,20-Apr-94
464,0,3.75,3.53,3.75,241600,21-Apr-94
465,0,3.75,3.72,3.75,298000,22-Apr-94
466,0,3.72,3.66,3.69,346400,25-Apr-94
467,0,3.72,3.62,3.72,157600,26-Apr-94
468,0,3.91,3.69,3.91,579200,28-Apr-94
469,0,3.97,3.84,3.91,633200,29-Apr-94
470,0,4.03,3.84,4,214400,2-May-94
471,0,4,3.88,3.91,133200,3-May-94
472,0,3.97,3.88,3.91,200800,4-May-94
473,0,4,3.91,4,291600,5-May-94
474,0,3.97,3.81,3.91,429200,6-May-94
475,0,3.91,3.78,3.78,78400,9-May-94
476,0,3.84,3.81,3.81,124400,10-May-94
477,0,3.88,3.81,3.81,79200,11-May-94
478,0,3.88,3.81,3.84,141200,12-May-94
479,0,3.84,3.78,3.78,241200,13-May-94
480,0,3.84,3.75,3.81,44400,16-May-94
481,0,3.84,3.81,3.84,78400,17-May-94
482,0,3.97,3.91,3.91,405200,18-May-94
483,0,3.97,3.94,3.97,398800,19-May-94
484,0,4,3.94,3.97,274400,20-May-94
485,0,3.97,3.94,3.97,104400,23-May-94
486,0,3.97,3.94,3.94,32400,24-May-94
487,0,3.94,3.91,3.94,44000,25-May-94
488,0,3.94,3.91,3.94,195600,26-May-94
489,0,3.94,3.91,3.94,80800,27-May-94
490,0,3.94,3.91,3.94,69600,31-May-94
491,0,3.94,3.88,3.91,73600,1-Jun-94
492,0,3.91,3.84,3.84,138800,2-Jun-94
493,0,3.88,3.81,3.84,363600,3-Jun-94
494,0,3.84,3.78,3.78,189200,6-Jun-94
495,0,3.81,3.62,3.69,269600,7-Jun-94
496,0,3.75,3.62,3.75,276400,8-Jun-94
497,0,3.75,3.69,3.72,112800,9-Jun-94
498,0,3.78,3.69,3.78,402400,10-Jun-94
499,0,3.84,3.78,3.81,244400,13-Jun-94
500,0,3.81,3.78,3.78,167600,14-Jun-94
501,0,3.81,3.78,3.81,105200,15-Jun-94
502,0,3.97,3.78,3.94,822800,16-Jun-94
503,0,4,3.88,3.91,545600,17-Jun-94
504,0,3.88,3.81,3.81,153200,20-Jun-94
505,0,3.84,3.81,3.84,112400,21-Jun-94
506,0,3.94,3.84,3.91,745600,22-Jun-94
507,0,3.91,3.81,3.84,172000,23-Jun-94
508,0,3.84,3.75,3.78,272000,24-Jun-94
509,0,4,3.72,4,592800,27-Jun-94
510,0,3.88,3.75,3.81,777600,28-Jun-94
511,0,3.84,3.75,3.81,656800,29-Jun-94
512,0,3.94,3.69,3.94,511600,30-Jun-94
513,0,3.75,3.69,3.75,234400,1-Jul-94
514,0,3.75,3.7,3.72,219600,5-Jul-94
515,0,3.84,3.72,3.81,669200,6-Jul-94
516,0,3.84,3.81,3.84,194800,7-Jul-94
517,0,3.84,3.78,3.81,91600,8-Jul-94
518,0,3.81,3.72,3.75,176000,11-Jul-94
519,0,3.72,3.59,3.72,495600,12-Jul-94
520,0,3.72,3.62,3.69,298400,13-Jul-94
521,0,3.69,3.66,3.69,109600,14-Jul-94
522,0,3.88,3.69,3.81,1056400,15-Jul-94
523,0,3.81,3.75,3.78,568000,18-Jul-94
524,0,4.06,3.75,4,2642800,19-Jul-94
